"film_title","actor_name","cat_name"
"EAGLES PANKY","FRANCES DAY-LEWIS","New"
"EAGLES PANKY","JUDE CRUISE","New"
"EAGLES PANKY","MAE HOFFMAN","New"
"EAGLES PANKY","SCARLETT DAMON","New"
"EAGLES PANKY","CHRIS DEPP","New"
"EARTH VISION","KENNETH TORN","New"
"EARTH VISION","RICHARD PENN","New"
"EARTH VISION","JAYNE NOLTE","New"
"ENDING CROWDS","ZERO CAGE","New"
"ENDING CROWDS","BURT DUKAKIS","New"
"ENDING CROWDS","MARY TANDY","New"
"ENDING CROWDS","SIDNEY CROWE","New"
"ENDING CROWDS","CHRISTOPHER WEST","New"
"EVE RESURRECTION","ED CHASE","New"
"EVE RESURRECTION","SUSAN DAVIS","New"
"EVE RESURRECTION","SCARLETT BENING","New"
"EVE RESURRECTION","KENNETH HOFFMAN","New"
"EVE RESURRECTION","GENE MCKELLEN","New"
"EVE RESURRECTION","ROCK DUKAKIS","New"
"FATAL HAUNTED","MILLA PECK","New"
"FATAL HAUNTED","JODIE DEGENERES","New"
"FATAL HAUNTED","ANGELA HUDSON","New"
"FATAL HAUNTED","MORGAN MCDORMAND","New"
"FATAL HAUNTED","FAY WINSLET","New"
"FATAL HAUNTED","WILL WILSON","New"
"FLAMINGOS CONNECTICUT","GOLDIE BRODY","New"
"FLAMINGOS CONNECTICUT","TOM MIRANDA","New"
"FLAMINGOS CONNECTICUT","FAY KILMER","New"
"FLAMINGOS CONNECTICUT","KENNETH TORN","New"
"FLAMINGOS CONNECTICUT","GENE WILLIS","New"
"FLAMINGOS CONNECTICUT","JANE JACKMAN","New"
"FLAMINGOS CONNECTICUT","RITA REYNOLDS","New"
"FLAMINGOS CONNECTICUT","ALBERT JOHANSSON","New"
"FLAMINGOS CONNECTICUT","JON CHASE","New"
"FLASH WARS","NICK WAHLBERG","New"
"FLASH WARS","MATTHEW JOHANSSON","New"
"FLASH WARS","DAN TORN","New"
"FLASH WARS","KIRSTEN PALTROW","New"
"FLASH WARS","SANDRA PECK","New"
"FLASH WARS","MILLA KEITEL","New"
"FLASH WARS","GRETA MALDEN","New"
"FRONTIER CABIN","JOHNNY LOLLOBRIGIDA","New"
"FRONTIER CABIN","RIP CRAWFORD","New"
"FRONTIER CABIN","FAY KILMER","New"
"FRONTIER CABIN","JUDE CRUISE","New"
"FRONTIER CABIN","BEN WILLIS","New"
"FRONTIER CABIN","HARVEY HOPE","New"
"GODFATHER DIARY","ZERO CAGE","New"
"GODFATHER DIARY","GREG CHAPLIN","New"
"GODFATHER DIARY","RITA REYNOLDS","New"
"GODFATHER DIARY","ED MANSFIELD","New"
"GODFATHER DIARY","LAURA BRODY","New"
"GODFATHER DIARY","REESE WEST","New"
"HOURS RAGE","ALEC WAYNE","New"
"HOURS RAGE","HENRY BERRY","New"
"HOURS RAGE","BURT POSEY","New"
"HOURS RAGE","RALPH CRUZ","New"
"HOURS RAGE","KIRSTEN AKROYD","New"
"HOURS RAGE","JANE JACKMAN","New"
"IDAHO LOVE","TOM MCKELLEN","New"
"IDAHO LOVE","PARKER GOLDBERG","New"
"IDAHO LOVE","RAY JOHANSSON","New"
"IDAHO LOVE","FAY WOOD","New"
"IDAHO LOVE","HUMPHREY WILLIS","New"
"IDAHO LOVE","MICHAEL BOLGER","New"
"INTERVIEW LIAISONS","MENA TEMPLE","New"
"INTERVIEW LIAISONS","JAYNE NEESON","New"
"INTERVIEW LIAISONS","SCARLETT DAMON","New"
"INTERVIEW LIAISONS","JOHN SUVARI","New"
"INTERVIEW LIAISONS","THORA TEMPLE","New"
"JEKYLL FROGMEN","NICK WAHLBERG","New"
"JEKYLL FROGMEN","DAN STREEP","New"
"JEKYLL FROGMEN","JADA RYDER","New"
"JUMANJI BLADE","JENNIFER DAVIS","New"
"JUMANJI BLADE","BOB FAWCETT","New"
"JUMANJI BLADE","NICK STALLONE","New"
"JUMANJI BLADE","GARY PHOENIX","New"
"JUMANJI BLADE","MENA TEMPLE","New"
"JUMANJI BLADE","JIM MOSTEL","New"
"JUNGLE CLOSER","LUCILLE TRACY","New"
"JUNGLE CLOSER","MENA TEMPLE","New"
"JUNGLE CLOSER","BURT POSEY","New"
"JUNGLE CLOSER","DAN STREEP","New"
"JUNGLE CLOSER","HUMPHREY GARLAND","New"
"JUNGLE CLOSER","CUBA BIRCH","New"
"LOVERBOY ATTACKS","LUCILLE TRACY","New"
"LOVERBOY ATTACKS","KEVIN BLOOM","New"
"LOVERBOY ATTACKS","PARKER GOLDBERG","New"
"LOVERBOY ATTACKS","CARY MCCONAUGHEY","New"
"LOVERBOY ATTACKS","MORGAN MCDORMAND","New"
"LOVERBOY ATTACKS","ADAM HOPPER","New"
"LOVERBOY ATTACKS","GROUCHO WILLIAMS","New"
"LOVERBOY ATTACKS","RENEE BALL","New"
"LOVERBOY ATTACKS","THORA TEMPLE","New"
"MAIDEN HOME","WOODY HOFFMAN","New"
"MAIDEN HOME","CHRISTIAN AKROYD","New"
"MAIDEN HOME","HENRY BERRY","New"
"MAIDEN HOME","WOODY JOLIE","New"
"MAIDEN HOME","KENNETH TORN","New"
"MAIDEN HOME","DARYL WAHLBERG","New"
"MAIDEN HOME","JAYNE NOLTE","New"
"MAIDEN HOME","GREGORY GOODING","New"
"MANNEQUIN WORST","ANNE CRONYN","New"
"MANNEQUIN WORST","MINNIE ZELLWEGER","New"
"MANNEQUIN WORST","SIDNEY CROWE","New"
"MANNEQUIN WORST","CUBA ALLEN","New"
"MANNEQUIN WORST","GENE HOPKINS","New"
"MASK PEACH","NICK WAHLBERG","New"
"MASK PEACH","DAN TORN","New"
"MASK PEACH","GARY PENN","New"
"MASK PEACH","WOODY JOLIE","New"
"MASK PEACH","MEG HAWKE","New"
"MASK PEACH","SIDNEY CROWE","New"
"MASK PEACH","WARREN NOLTE","New"
"MASK PEACH","LUCILLE DEE","New"
"MASK PEACH","LAURA BRODY","New"
"MASK PEACH","JEFF SILVERSTONE","New"
"MASK PEACH","RENEE BALL","New"
"MINE TITANS","NICK DEGENERES","New"
"MINE TITANS","HUMPHREY GARLAND","New"
"MONEY HAROLD","ALEC WAYNE","New"
"MONEY HAROLD","BURT DUKAKIS","New"
"MONEY HAROLD","GENE WILLIS","New"
"MONEY HAROLD","PENELOPE MONROE","New"
"MONEY HAROLD","JANE JACKMAN","New"
"MONEY HAROLD","IAN TANDY","New"
"MONEY HAROLD","DEBBIE AKROYD","New"
"NUTS TIES","NATALIE HOPKINS","New"
"NUTS TIES","CHRISTIAN AKROYD","New"
"OKLAHOMA JUMANJI","PENELOPE GUINESS","New"
"OKLAHOMA JUMANJI","JENNIFER DAVIS","New"
"OKLAHOMA JUMANJI","KARL BERRY","New"
"OKLAHOMA JUMANJI","CUBA OLIVIER","New"
"OKLAHOMA JUMANJI","RIP CRAWFORD","New"
"OKLAHOMA JUMANJI","CHRISTIAN AKROYD","New"
"OKLAHOMA JUMANJI","CARY MCCONAUGHEY","New"
"OKLAHOMA JUMANJI","RICHARD PENN","New"
"OKLAHOMA JUMANJI","BELA WALKEN","New"
"PHANTOM GLORY","CARMEN HUNT","New"
"PHANTOM GLORY","GROUCHO DUNST","New"
"PIANIST OUTFIELD","PENELOPE CRONYN","New"
"PIANIST OUTFIELD","MICHAEL BENING","New"
"PIANIST OUTFIELD","DEBBIE AKROYD","New"
"PIANIST OUTFIELD","JOHN SUVARI","New"
"PIANIST OUTFIELD","JAYNE SILVERSTONE","New"
"PLATOON INSTINCT","ED CHASE","New"
"PLATOON INSTINCT","JUDE CRUISE","New"
"PLATOON INSTINCT","FRANCES TOMEI","New"
"PLATOON INSTINCT","RUSSELL TEMPLE","New"
"PLATOON INSTINCT","WILL WILSON","New"
"PLUTO OLEANDER","KIRSTEN PALTROW","New"
"PLUTO OLEANDER","BEN WILLIS","New"
"PLUTO OLEANDER","KIRSTEN AKROYD","New"
"PLUTO OLEANDER","CHRIS BRIDGES","New"
"PLUTO OLEANDER","SIDNEY CROWE","New"
"PLUTO OLEANDER","HARRISON BALE","New"
"PLUTO OLEANDER","ED MANSFIELD","New"
"REDEMPTION COMFORTS","AUDREY OLIVIER","New"
"REDEMPTION COMFORTS","KENNETH PALTROW","New"
"REDEMPTION COMFORTS","MILLA KEITEL","New"
"REDEMPTION COMFORTS","ALBERT JOHANSSON","New"
"REDEMPTION COMFORTS","DEBBIE AKROYD","New"
"RIDGEMONT SUBMARINE","JOHNNY LOLLOBRIGIDA","New"
"RIDGEMONT SUBMARINE","JULIANNE DENCH","New"
"RIDGEMONT SUBMARINE","WHOOPI HURT","New"
"RIDGEMONT SUBMARINE","MICHAEL BOLGER","New"
"RIDGEMONT SUBMARINE","JULIA FAWCETT","New"
"RUN PACIFIC","BOB FAWCETT","New"
"RUN PACIFIC","GARY PHOENIX","New"
"RUN PACIFIC","DAN HARRIS","New"
"RUN PACIFIC","MAE HOFFMAN","New"
"RUN PACIFIC","WOODY JOLIE","New"
"RUN PACIFIC","SIDNEY CROWE","New"
"RUNAWAY TENENBAUMS","NICK STALLONE","New"
"RUNAWAY TENENBAUMS","WARREN JACKMAN","New"
"RUNAWAY TENENBAUMS","GENE MCKELLEN","New"
"SALUTE APOLLO","VIVIEN BERGEN","New"
"SALUTE APOLLO","SPENCER DEPP","New"
"SALUTE APOLLO","CATE MCQUEEN","New"
"SALUTE APOLLO","JADA RYDER","New"
"SAMURAI LION","ANGELINA ASTAIRE","New"
"SAMURAI LION","GREG CHAPLIN","New"
"SLEEPY JAPANESE","GRACE MOSTEL","New"
"SLEEPY JAPANESE","ADAM HOPPER","New"
"SLEEPY JAPANESE","RICHARD PENN","New"
"SLEEPY JAPANESE","ED MANSFIELD","New"
"SLEEPY JAPANESE","AUDREY BAILEY","New"
"SLEEPY JAPANESE","MARY KEITEL","New"
"STING PERSONAL","GRACE MOSTEL","New"
"STING PERSONAL","AUDREY OLIVIER","New"
"STING PERSONAL","GENE WILLIS","New"
"STING PERSONAL","SPENCER DEPP","New"
"STING PERSONAL","HARRISON BALE","New"
"STING PERSONAL","KEVIN GARLAND","New"
"STING PERSONAL","BEN HARRIS","New"
"STOCK GLASS","VIVIEN BERGEN","New"
"STOCK GLASS","GARY PHOENIX","New"
"STOCK GLASS","CAMERON ZELLWEGER","New"
"STOCK GLASS","LIZA BERGMAN","New"
"STOCK GLASS","MINNIE KILMER","New"
"STOCK GLASS","KENNETH HOFFMAN","New"
"STOCK GLASS","JEFF SILVERSTONE","New"
"TROOPERS METAL","JULIA BARRYMORE","New"
"TROOPERS METAL","PENELOPE PINKETT","New"
"TROOPERS METAL","MORGAN MCDORMAND","New"
"TROOPERS METAL","RUSSELL TEMPLE","New"
"TROOPERS METAL","GRETA MALDEN","New"
"UNBREAKABLE KARATE","KIRSTEN PALTROW","New"
"UNBREAKABLE KARATE","GOLDIE BRODY","New"
"UNBREAKABLE KARATE","REESE KILMER","New"
"UNBREAKABLE KARATE","BURT POSEY","New"
"UNBREAKABLE KARATE","WARREN NOLTE","New"
"UNBREAKABLE KARATE","DARYL CRAWFORD","New"
"UNBREAKABLE KARATE","HARVEY HOPE","New"
"UNBREAKABLE KARATE","MICHAEL BOLGER","New"
"VAMPIRE WHALE","JOHNNY CAGE","New"
"VAMPIRE WHALE","MEG HAWKE","New"
"VAMPIRE WHALE","RICHARD PENN","New"
"VAMPIRE WHALE","ED MANSFIELD","New"
"VAMPIRE WHALE","ALAN DREYFUSS","New"
"VANISHED GARDEN","SANDRA KILMER","New"
"VANISHED GARDEN","ANGELINA ASTAIRE","New"
"VARSITY TRIP","NICK STALLONE","New"
"VARSITY TRIP","MENA TEMPLE","New"
"VARSITY TRIP","BURT TEMPLE","New"
"VOICE PEACH","VIVIEN BERGEN","New"
"VOICE PEACH","HELEN VOIGHT","New"
"VOICE PEACH","AL GARLAND","New"
"WAKE JAWS","WOODY JOLIE","New"
"WAKE JAWS","SIDNEY CROWE","New"
"WAKE JAWS","MERYL GIBSON","New"
"WAKE JAWS","CHRIS DEPP","New"
"WAKE JAWS","KENNETH HOFFMAN","New"
"WILD APOLLO","JOE SWANK","New"
"WILD APOLLO","GARY PHOENIX","New"
"WILD APOLLO","LISA MONROE","New"
"WILD APOLLO","REESE WEST","New"
"WYOMING STORM","BETTE NICHOLSON","New"
"WYOMING STORM","WOODY HOFFMAN","New"
"WYOMING STORM","SIDNEY CROWE","New"
"WYOMING STORM","HARRISON BALE","New"
"WYOMING STORM","PENELOPE MONROE","New"
"WYOMING STORM","JULIA ZELLWEGER","New"
"ANNIE IDENTITY","ADAM GRANT","Sci-Fi"
"ANNIE IDENTITY","CATE MCQUEEN","Sci-Fi"
"ANNIE IDENTITY","GRETA KEITEL","Sci-Fi"
"ARMAGEDDON LOST","ANGELA HUDSON","Sci-Fi"
"ARMAGEDDON LOST","JAMES PITT","Sci-Fi"
"ARMAGEDDON LOST","PENELOPE CRONYN","Sci-Fi"
"ARMAGEDDON LOST","CUBA ALLEN","Sci-Fi"
"ARMAGEDDON LOST","KIM ALLEN","Sci-Fi"
"ARMAGEDDON LOST","GENE MCKELLEN","Sci-Fi"
"ARMAGEDDON LOST","GREGORY GOODING","Sci-Fi"
"ATTACKS HATE","DAN TORN","Sci-Fi"
"ATTACKS HATE","MILLA KEITEL","Sci-Fi"
"ATTACKS HATE","GROUCHO DUNST","Sci-Fi"
"ATTACKS HATE","BURT TEMPLE","Sci-Fi"
"BADMAN DAWN","BEN WILLIS","Sci-Fi"
"BADMAN DAWN","HARRISON BALE","Sci-Fi"
"BADMAN DAWN","CUBA ALLEN","Sci-Fi"
"BADMAN DAWN","WARREN JACKMAN","Sci-Fi"
"BADMAN DAWN","GRETA KEITEL","Sci-Fi"
"BADMAN DAWN","OLYMPIA PFEIFFER","Sci-Fi"
"BADMAN DAWN","ALAN DREYFUSS","Sci-Fi"
"BADMAN DAWN","THORA TEMPLE","Sci-Fi"
"BARBARELLA STREETCAR","MARY TANDY","Sci-Fi"
"BARBARELLA STREETCAR","CUBA ALLEN","Sci-Fi"
"BARBARELLA STREETCAR","NICK DEGENERES","Sci-Fi"
"BARBARELLA STREETCAR","ALAN DREYFUSS","Sci-Fi"
"BARBARELLA STREETCAR","GENE MCKELLEN","Sci-Fi"
"BEVERLY OUTLAW","SANDRA PECK","Sci-Fi"
"BEVERLY OUTLAW","JODIE DEGENERES","Sci-Fi"
"BEVERLY OUTLAW","RALPH CRUZ","Sci-Fi"
"BEVERLY OUTLAW","JOHN SUVARI","Sci-Fi"
"BINGO TALENTED","GOLDIE BRODY","Sci-Fi"
"BINGO TALENTED","CAMERON WRAY","Sci-Fi"
"BINGO TALENTED","CARY MCCONAUGHEY","Sci-Fi"
"BINGO TALENTED","JON CHASE","Sci-Fi"
"BINGO TALENTED","RENEE BALL","Sci-Fi"
"BLINDNESS GUN","BURT DUKAKIS","Sci-Fi"
"BLINDNESS GUN","CHRIS BRIDGES","Sci-Fi"
"BLINDNESS GUN","ADAM HOPPER","Sci-Fi"
"CAMELOT VACATION","JUDE CRUISE","Sci-Fi"
"CAMELOT VACATION","ALBERT NOLTE","Sci-Fi"
"CHAINSAW UPTOWN","NICK WAHLBERG","Sci-Fi"
"CHAINSAW UPTOWN","GENE HOPKINS","Sci-Fi"
"CHARADE DUFFEL","GREG CHAPLIN","Sci-Fi"
"CHARADE DUFFEL","KIRSTEN AKROYD","Sci-Fi"
"CHARADE DUFFEL","WARREN NOLTE","Sci-Fi"
"CHARIOTS CONSPIRACY","GINA DEGENERES","Sci-Fi"
"CHARIOTS CONSPIRACY","MICHAEL BOLGER","Sci-Fi"
"CHEAPER CLYDE","PENELOPE GUINESS","Sci-Fi"
"CHEAPER CLYDE","LUCILLE TRACY","Sci-Fi"
"CINCINATTI WHISPERER","ANNE CRONYN","Sci-Fi"
"CINCINATTI WHISPERER","RUSSELL BACALL","Sci-Fi"
"CINCINATTI WHISPERER","CUBA ALLEN","Sci-Fi"
"CINCINATTI WHISPERER","JULIANNE DENCH","Sci-Fi"
"CITIZEN SHREK","KEVIN BLOOM","Sci-Fi"
"CITIZEN SHREK","GARY PHOENIX","Sci-Fi"
"CITIZEN SHREK","JUDE CRUISE","Sci-Fi"
"CITIZEN SHREK","CARY MCCONAUGHEY","Sci-Fi"
"CITIZEN SHREK","KENNETH TORN","Sci-Fi"
"CITIZEN SHREK","RUSSELL TEMPLE","Sci-Fi"
"CITIZEN SHREK","BEN HARRIS","Sci-Fi"
"CITIZEN SHREK","IAN TANDY","Sci-Fi"
"COLDBLOODED DARLING","BETTE NICHOLSON","Sci-Fi"
"COLDBLOODED DARLING","LUCILLE TRACY","Sci-Fi"
"COLDBLOODED DARLING","BEN WILLIS","Sci-Fi"
"COLDBLOODED DARLING","GINA DEGENERES","Sci-Fi"
"CONNECTICUT TRAMP","KARL BERRY","Sci-Fi"
"CONNECTICUT TRAMP","FRED COSTNER","Sci-Fi"
"CONNECTICUT TRAMP","JOHNNY CAGE","Sci-Fi"
"CONNECTICUT TRAMP","HENRY BERRY","Sci-Fi"
"CONNECTICUT TRAMP","MEG HAWKE","Sci-Fi"
"CONNECTICUT TRAMP","ALBERT JOHANSSON","Sci-Fi"
"CONNECTICUT TRAMP","VIVIEN BASINGER","Sci-Fi"
"CROWDS TELEMARK","MATTHEW JOHANSSON","Sci-Fi"
"CROWDS TELEMARK","ANNE CRONYN","Sci-Fi"
"CROWDS TELEMARK","JEFF SILVERSTONE","Sci-Fi"
"CROWDS TELEMARK","MATTHEW CARREY","Sci-Fi"
"DAISY MENAGERIE","JOHNNY LOLLOBRIGIDA","Sci-Fi"
"DAISY MENAGERIE","UMA WOOD","Sci-Fi"
"DAISY MENAGERIE","GOLDIE BRODY","Sci-Fi"
"DAISY MENAGERIE","JODIE DEGENERES","Sci-Fi"
"DAISY MENAGERIE","CARMEN HUNT","Sci-Fi"
"DAISY MENAGERIE","MILLA KEITEL","Sci-Fi"
"DAISY MENAGERIE","MINNIE KILMER","Sci-Fi"
"DISTURBING SCARFACE","ANGELINA ASTAIRE","Sci-Fi"
"DISTURBING SCARFACE","KENNETH PESCI","Sci-Fi"
"DISTURBING SCARFACE","JULIANNE DENCH","Sci-Fi"
"DISTURBING SCARFACE","AUDREY BAILEY","Sci-Fi"
"DIVIDE MONSTER","SANDRA KILMER","Sci-Fi"
"DIVIDE MONSTER","CHRISTIAN AKROYD","Sci-Fi"
"DIVIDE MONSTER","HENRY BERRY","Sci-Fi"
"DIVIDE MONSTER","CHRISTIAN NEESON","Sci-Fi"
"DIVIDE MONSTER","ALAN DREYFUSS","Sci-Fi"
"DIVIDE MONSTER","GENE MCKELLEN","Sci-Fi"
"DOLLS RAGE","CARY MCCONAUGHEY","Sci-Fi"
"ENGLISH BULWORTH","MENA TEMPLE","Sci-Fi"
"ENGLISH BULWORTH","PENELOPE PINKETT","Sci-Fi"
"ENGLISH BULWORTH","MATTHEW LEIGH","Sci-Fi"
"ENGLISH BULWORTH","JAYNE NOLTE","Sci-Fi"
"ENGLISH BULWORTH","FAY WOOD","Sci-Fi"
"EXPRESS LONELY","ALEC WAYNE","Sci-Fi"
"EXPRESS LONELY","PARKER GOLDBERG","Sci-Fi"
"EXPRESS LONELY","RIP WINSLET","Sci-Fi"
"EXPRESS LONELY","SEAN WILLIAMS","Sci-Fi"
"EXPRESS LONELY","MINNIE ZELLWEGER","Sci-Fi"
"EXPRESS LONELY","ALBERT JOHANSSON","Sci-Fi"
"EXPRESS LONELY","OLYMPIA PFEIFFER","Sci-Fi"
"EXPRESS LONELY","GREGORY GOODING","Sci-Fi"
"EYES DRIVING","DAN HARRIS","Sci-Fi"
"EYES DRIVING","RENEE TRACY","Sci-Fi"
"EYES DRIVING","FAY WINSLET","Sci-Fi"
"EYES DRIVING","MICHAEL BENING","Sci-Fi"
"EYES DRIVING","JAYNE SILVERSTONE","Sci-Fi"
"FIDDLER LOST","TIM HACKMAN","Sci-Fi"
"FIDDLER LOST","FRANCES DAY-LEWIS","Sci-Fi"
"FIDDLER LOST","JAMES PITT","Sci-Fi"
"FIDDLER LOST","SPENCER PECK","Sci-Fi"
"FIDDLER LOST","DARYL WAHLBERG","Sci-Fi"
"FIDDLER LOST","MEG HAWKE","Sci-Fi"
"FIDDLER LOST","RUSSELL BACALL","Sci-Fi"
"FIDDLER LOST","SCARLETT BENING","Sci-Fi"
"FIDDLER LOST","CATE MCQUEEN","Sci-Fi"
"FIDDLER LOST","ANGELA WITHERSPOON","Sci-Fi"
"FIDDLER LOST","IAN TANDY","Sci-Fi"
"FISH OPUS","PARKER GOLDBERG","Sci-Fi"
"FISH OPUS","LAURENCE BULLOCK","Sci-Fi"
"FRISCO FORREST","TOM MCKELLEN","Sci-Fi"
"FRISCO FORREST","ANGELA HUDSON","Sci-Fi"
"FRISCO FORREST","KIRSTEN AKROYD","Sci-Fi"
"FRISCO FORREST","GINA DEGENERES","Sci-Fi"
"FRISCO FORREST","DAN STREEP","Sci-Fi"
"FRISCO FORREST","LIZA BERGMAN","Sci-Fi"
"FRISCO FORREST","ALBERT NOLTE","Sci-Fi"
"FRISCO FORREST","RICHARD PENN","Sci-Fi"
"FRISCO FORREST","ROCK DUKAKIS","Sci-Fi"
"GARDEN ISLAND","MARY TANDY","Sci-Fi"
"GARDEN ISLAND","WARREN NOLTE","Sci-Fi"
"GARDEN ISLAND","JADA RYDER","Sci-Fi"
"GOLDMINE TYCOON","SANDRA KILMER","Sci-Fi"
"GOLDMINE TYCOON","MAE HOFFMAN","Sci-Fi"
"GOLDMINE TYCOON","ALBERT NOLTE","Sci-Fi"
"GOLDMINE TYCOON","DARYL CRAWFORD","Sci-Fi"
"GOLDMINE TYCOON","GEOFFREY HESTON","Sci-Fi"
"GOLDMINE TYCOON","HUMPHREY WILLIS","Sci-Fi"
"GOLDMINE TYCOON","JOHN SUVARI","Sci-Fi"
"GOODFELLAS SALUTE","NICK WAHLBERG","Sci-Fi"
"GOODFELLAS SALUTE","JOHNNY LOLLOBRIGIDA","Sci-Fi"
"GOODFELLAS SALUTE","ELVIS MARX","Sci-Fi"
"GOODFELLAS SALUTE","BEN WILLIS","Sci-Fi"
"GOODFELLAS SALUTE","GINA DEGENERES","Sci-Fi"
"GOODFELLAS SALUTE","SUSAN DAVIS","Sci-Fi"
"GOODFELLAS SALUTE","FRANCES TOMEI","Sci-Fi"
"GOODFELLAS SALUTE","REESE WEST","Sci-Fi"
"GRAFFITI LOVE","JOHNNY CAGE","Sci-Fi"
"GRAFFITI LOVE","CHRISTIAN NEESON","Sci-Fi"
"GRAFFITI LOVE","KENNETH PALTROW","Sci-Fi"
"GRAFFITI LOVE","GARY PENN","Sci-Fi"
"GRAFFITI LOVE","SEAN GUINESS","Sci-Fi"
"GRAFFITI LOVE","AUDREY BAILEY","Sci-Fi"
"GUYS FALCON","RIP CRAWFORD","Sci-Fi"
"GUYS FALCON","BURT DUKAKIS","Sci-Fi"
"GUYS FALCON","RICHARD PENN","Sci-Fi"
"GUYS FALCON","MORGAN WILLIAMS","Sci-Fi"
"GUYS FALCON","RUSSELL CLOSE","Sci-Fi"
"HAMLET WISDOM","JOHNNY CAGE","Sci-Fi"
"HAMLET WISDOM","PENELOPE CRONYN","Sci-Fi"
"HAMLET WISDOM","WARREN JACKMAN","Sci-Fi"
"HAMLET WISDOM","FAY WINSLET","Sci-Fi"
"HAMLET WISDOM","CHRISTOPHER WEST","Sci-Fi"
"HANKY OCTOBER","RICHARD PENN","Sci-Fi"
"HANKY OCTOBER","OLYMPIA PFEIFFER","Sci-Fi"
"HANKY OCTOBER","LISA MONROE","Sci-Fi"
"HOLLOW JEOPARDY","EMILY DEE","Sci-Fi"
"HOLLOW JEOPARDY","JULIA ZELLWEGER","Sci-Fi"
"IDENTITY LOVER","SANDRA KILMER","Sci-Fi"
"IDENTITY LOVER","ALEC WAYNE","Sci-Fi"
"IDENTITY LOVER","LIZA BERGMAN","Sci-Fi"
"IDENTITY LOVER","SCARLETT BENING","Sci-Fi"
"LICENSE WEEKEND","NATALIE HOPKINS","Sci-Fi"
"LICENSE WEEKEND","GROUCHO SINATRA","Sci-Fi"
"LICENSE WEEKEND","GREG CHAPLIN","Sci-Fi"
"LICENSE WEEKEND","SEAN GUINESS","Sci-Fi"
"LICENSE WEEKEND","GINA DEGENERES","Sci-Fi"
"LICENSE WEEKEND","DARYL CRAWFORD","Sci-Fi"
"LICENSE WEEKEND","RUSSELL CLOSE","Sci-Fi"
"LICENSE WEEKEND","JAYNE SILVERSTONE","Sci-Fi"
"MARRIED GO","GOLDIE BRODY","Sci-Fi"
"MARRIED GO","FRANCES DAY-LEWIS","Sci-Fi"
"MARRIED GO","GROUCHO DUNST","Sci-Fi"
"METROPOLIS COMA","VAL BOLGER","Sci-Fi"
"METROPOLIS COMA","DUSTIN TAUTOU","Sci-Fi"
"METROPOLIS COMA","RAY JOHANSSON","Sci-Fi"
"METROPOLIS COMA","GENE WILLIS","Sci-Fi"
"METROPOLIS COMA","JIM MOSTEL","Sci-Fi"
"METROPOLIS COMA","CUBA ALLEN","Sci-Fi"
"MOURNING PURPLE","CHRISTIAN AKROYD","Sci-Fi"
"MOURNING PURPLE","KENNETH PESCI","Sci-Fi"
"MOURNING PURPLE","ALBERT NOLTE","Sci-Fi"
"MOURNING PURPLE","DARYL CRAWFORD","Sci-Fi"
"MOURNING PURPLE","EWAN GOODING","Sci-Fi"
"MOURNING PURPLE","MERYL GIBSON","Sci-Fi"
"MOURNING PURPLE","WILL WILSON","Sci-Fi"
"NEMO CAMPUS","FAY KILMER","Sci-Fi"
"NEMO CAMPUS","KENNETH PESCI","Sci-Fi"
"NEMO CAMPUS","JIM MOSTEL","Sci-Fi"
"NEMO CAMPUS","SALMA NOLTE","Sci-Fi"
"NEMO CAMPUS","ED MANSFIELD","Sci-Fi"
"NONE SPIKING","WOODY HOFFMAN","Sci-Fi"
"NONE SPIKING","SUSAN DAVIS","Sci-Fi"
"NONE SPIKING","KIM ALLEN","Sci-Fi"
"NONE SPIKING","OLYMPIA PFEIFFER","Sci-Fi"
"NONE SPIKING","MATTHEW CARREY","Sci-Fi"
"NONE SPIKING","RENEE BALL","Sci-Fi"
"OPEN AFRICAN","GRACE MOSTEL","Sci-Fi"
"OPEN AFRICAN","JULIA MCQUEEN","Sci-Fi"
"OPEN AFRICAN","SISSY SOBIESKI","Sci-Fi"
"OPEN AFRICAN","JUDE CRUISE","Sci-Fi"
"OPEN AFRICAN","MILLA KEITEL","Sci-Fi"
"OPEN AFRICAN","GINA DEGENERES","Sci-Fi"
"OPEN AFRICAN","ADAM HOPPER","Sci-Fi"
"OPEN AFRICAN","VIVIEN BASINGER","Sci-Fi"
"OPEN AFRICAN","JULIA ZELLWEGER","Sci-Fi"
"PANTHER REDS","BEN WILLIS","Sci-Fi"
"PANTHER REDS","SUSAN DAVIS","Sci-Fi"
"PANTHER REDS","WARREN NOLTE","Sci-Fi"
"PANTHER REDS","GENE HOPKINS","Sci-Fi"
"PANTHER REDS","HARVEY HOPE","Sci-Fi"
"RAGING AIRPLANE","BOB FAWCETT","Sci-Fi"
"RAGING AIRPLANE","MINNIE ZELLWEGER","Sci-Fi"
"RAGING AIRPLANE","JOHN SUVARI","Sci-Fi"
"RANDOM GO","JENNIFER DAVIS","Sci-Fi"
"RANDOM GO","LUCILLE TRACY","Sci-Fi"
"RANDOM GO","BURT DUKAKIS","Sci-Fi"
"RANDOM GO","REESE KILMER","Sci-Fi"
"RANDOM GO","CARMEN HUNT","Sci-Fi"
"RANDOM GO","JUDE CRUISE","Sci-Fi"
"RANDOM GO","ANGELA HUDSON","Sci-Fi"
"RANDOM GO","SPENCER DEPP","Sci-Fi"
"RANDOM GO","HARRISON BALE","Sci-Fi"
"RANDOM GO","HARVEY HOPE","Sci-Fi"
