"amount_per_transaction","customer_id","cust_avg_payment"
"1.99","374","3.704286"
"1.99","374","3.704286"
"4.99","374","3.704286"
"2.99","374","3.704286"
"1.99","374","3.704286"
"4.99","374","3.704286"
"6.99","374","3.704286"
"3.99","374","3.704286"
"2.99","374","3.704286"
"0.99","374","3.704286"
"0.99","374","3.704286"
"7.99","374","3.704286"
"0.99","374","3.704286"
"6.99","374","3.704286"
"2.99","374","3.704286"
"0.99","374","3.704286"
"2.99","374","3.704286"
"2.99","374","3.704286"
"4.99","374","3.704286"
"8.99","374","3.704286"
"5.99","374","3.704286"
"2.99","374","3.704286"
"4.99","374","3.704286"
"6.99","374","3.704286"
"2.99","374","3.704286"
"8.99","375","4.615000"
"4.99","375","4.615000"
"4.99","375","4.615000"
"2.99","375","4.615000"
"2.99","375","4.615000"
"5.99","375","4.615000"
"4.99","375","4.615000"
"6.99","375","4.615000"
"4.99","375","4.615000"
"2.99","375","4.615000"
"4.99","375","4.615000"
"2.99","375","4.615000"
"0.99","375","4.615000"
"1.99","375","4.615000"
"0.99","375","4.615000"
"4.99","375","4.615000"
"5.99","375","4.615000"
"6.99","375","4.615000"
"5.99","375","4.615000"
"9.99","375","4.615000"
"0.99","375","4.615000"
"4.99","375","4.615000"
"2.99","375","4.615000"
"4.99","375","4.615000"
"0.99","381","3.047143"
"2.99","381","3.047143"
"2.99","381","3.047143"
"3.99","381","3.047143"
"1.99","381","3.047143"
"2.99","381","3.047143"
"4.99","381","3.047143"
"2.99","381","3.047143"
"0.99","381","3.047143"
"2.99","381","3.047143"
"0.99","381","3.047143"
"0.99","381","3.047143"
"2.99","381","3.047143"
"4.99","381","3.047143"
"2.99","381","3.047143"
"2.99","381","3.047143"
"2.99","381","3.047143"
"0.99","381","3.047143"
"0.99","381","3.047143"
"4.99","381","3.047143"
"2.99","381","3.047143"
"4.99","381","3.047143"
"0.99","381","3.047143"
"0.99","381","3.047143"
"2.99","381","3.047143"
"2.99","381","3.047143"
"4.99","381","3.047143"
"2.99","381","3.047143"
"8.99","381","3.047143"
"0.99","381","3.047143"
"0.99","381","3.047143"
"2.99","381","3.047143"
"4.99","381","3.047143"
"4.99","381","3.047143"
"4.99","381","3.047143"
"2.99","382","3.823333"
"2.99","382","3.823333"
"0.99","382","3.823333"
"4.99","382","3.823333"
"1.99","382","3.823333"
"2.99","382","3.823333"
"4.99","382","3.823333"
"3.99","382","3.823333"
"4.99","382","3.823333"
"4.99","382","3.823333"
"0.99","382","3.823333"
"0.99","382","3.823333"
"0.99","382","3.823333"
"9.99","382","3.823333"
"4.99","382","3.823333"
"6.99","382","3.823333"
"0.99","382","3.823333"
"3.99","382","3.823333"
"0.99","382","3.823333"
"0.99","382","3.823333"
"4.99","382","3.823333"
"4.99","382","3.823333"
"5.99","382","3.823333"
"7.99","382","3.823333"
"4.99","384","3.590000"
"2.99","384","3.590000"
"0.99","384","3.590000"
"2.99","384","3.590000"
"0.99","384","3.590000"
"0.99","384","3.590000"
"7.99","384","3.590000"
"5.99","384","3.590000"
"3.99","384","3.590000"
"9.99","384","3.590000"
"4.99","384","3.590000"
"0.99","384","3.590000"
"0.99","384","3.590000"
"4.99","384","3.590000"
"4.99","384","3.590000"
"2.99","384","3.590000"
"0.99","384","3.590000"
"0.99","384","3.590000"
"1.99","384","3.590000"
"5.99","384","3.590000"
"2.99","384","3.590000"
"2.99","384","3.590000"
"0.99","384","3.590000"
"5.99","384","3.590000"
"4.99","384","3.590000"
"4.99","387","3.913077"
"7.99","387","3.913077"
"4.99","387","3.913077"
"3.99","387","3.913077"
"0.99","387","3.913077"
"0.99","387","3.913077"
"0.99","387","3.913077"
"0.99","387","3.913077"
"5.99","387","3.913077"
"4.99","387","3.913077"
"4.99","387","3.913077"
"6.99","387","3.913077"
"5.99","387","3.913077"
"0.99","387","3.913077"
"2.99","387","3.913077"
"0.99","387","3.913077"
"4.99","387","3.913077"
"2.99","387","3.913077"
"4.99","387","3.913077"
"6.99","387","3.913077"
"2.99","387","3.913077"
"5.99","387","3.913077"
"0.99","387","3.913077"
"4.99","387","3.913077"
"5.99","387","3.913077"
"0.99","387","3.913077"
"4.99","388","4.156667"
"4.99","388","4.156667"
"6.99","388","4.156667"
"0.99","388","4.156667"
"5.99","388","4.156667"
"4.99","388","4.156667"
"7.99","388","4.156667"
"5.99","388","4.156667"
"2.99","388","4.156667"
"2.99","388","4.156667"
"2.99","388","4.156667"
"5.99","388","4.156667"
"3.99","388","4.156667"
"0.99","388","4.156667"
"2.99","388","4.156667"
"2.99","388","4.156667"
"0.99","388","4.156667"
"2.99","388","4.156667"
"0.99","388","4.156667"
"0.99","388","4.156667"
"2.99","388","4.156667"
"6.99","388","4.156667"
"4.99","388","4.156667"
"2.99","388","4.156667"
"2.99","388","4.156667"
"4.99","388","4.156667"
"10.99","388","4.156667"
"5.99","388","4.156667"
"5.99","388","4.156667"
"0.99","388","4.156667"
"6.99","392","3.990000"
"2.99","392","3.990000"
"2.99","392","3.990000"
"4.99","392","3.990000"
"2.99","392","3.990000"
"0.99","392","3.990000"
"2.99","392","3.990000"
"2.99","392","3.990000"
"1.99","392","3.990000"
"0.99","392","3.990000"
"9.99","392","3.990000"
"0.99","392","3.990000"
"4.99","392","3.990000"
"0.99","392","3.990000"
"2.99","392","3.990000"
"6.99","392","3.990000"
"6.99","392","3.990000"
"0.99","392","3.990000"
"4.99","392","3.990000"
"7.99","392","3.990000"
"5.99","392","3.990000"
"0.99","392","3.990000"
"5.99","392","3.990000"
"3.99","394","3.853636"
"2.99","394","3.853636"
"4.99","394","3.853636"
"0.99","394","3.853636"
"6.99","394","3.853636"
"2.99","394","3.853636"
"6.99","394","3.853636"
"4.99","394","3.853636"
"4.99","394","3.853636"
"4.99","394","3.853636"
"3.99","394","3.853636"
"0.99","394","3.853636"
"0.99","394","3.853636"
"4.99","394","3.853636"
"0.99","394","3.853636"
"0.99","394","3.853636"
"4.99","394","3.853636"
"4.99","394","3.853636"
"9.99","394","3.853636"
"0.99","394","3.853636"
"0.99","394","3.853636"
"4.99","394","3.853636"
"0.99","395","3.042632"
"0.99","395","3.042632"
"0.99","395","3.042632"
"4.99","395","3.042632"
"0.99","395","3.042632"
"6.99","395","3.042632"
"0.99","395","3.042632"
"5.99","395","3.042632"
"4.99","395","3.042632"
"0.99","395","3.042632"
"0.99","395","3.042632"
"2.99","395","3.042632"
"7.99","395","3.042632"
"0.99","395","3.042632"
"5.99","395","3.042632"
"0.99","395","3.042632"
"2.99","395","3.042632"
"0.99","395","3.042632"
"4.99","395","3.042632"
"3.99","400","4.454286"
"6.99","400","4.454286"
"1.99","400","4.454286"
"5.99","400","4.454286"
"0.99","400","4.454286"
"3.99","400","4.454286"
"6.99","400","4.454286"
"6.99","400","4.454286"
"2.99","400","4.454286"
"6.99","400","4.454286"
"5.99","400","4.454286"
"5.99","400","4.454286"
"2.99","400","4.454286"
"2.99","400","4.454286"
"5.99","400","4.454286"
"5.99","400","4.454286"
"4.99","400","4.454286"
"2.99","400","4.454286"
"2.99","400","4.454286"
"0.99","400","4.454286"
"6.99","400","4.454286"
"2.99","400","4.454286"
"5.99","400","4.454286"
"2.99","400","4.454286"
"2.99","400","4.454286"
"2.99","400","4.454286"
"4.99","400","4.454286"
"4.99","400","4.454286"
"4.99","401","3.399091"
"4.99","401","3.399091"
"1.99","401","3.399091"
"0.99","401","3.399091"
"7.99","401","3.399091"
"0.99","401","3.399091"
"0.99","401","3.399091"
"4.99","401","3.399091"
"2.99","401","3.399091"
"2.99","401","3.399091"
"8.99","401","3.399091"
"4.99","401","3.399091"
"0.99","401","3.399091"
"2.99","401","3.399091"
"4.99","401","3.399091"
"4.99","401","3.399091"
"2.99","401","3.399091"
"4.99","401","3.399091"
"0.99","401","3.399091"
"1.99","401","3.399091"
"0.99","401","3.399091"
"0.99","401","3.399091"
"5.99","404","4.656667"
"2.99","404","4.656667"
"4.99","404","4.656667"
"4.99","404","4.656667"
"2.99","404","4.656667"
"2.99","404","4.656667"
"2.99","404","4.656667"
"8.99","404","4.656667"
"4.99","404","4.656667"
"4.99","404","4.656667"
"3.99","404","4.656667"
"1.99","404","4.656667"
"0.99","404","4.656667"
"4.99","404","4.656667"
"5.99","404","4.656667"
"3.99","404","4.656667"
"4.99","404","4.656667"
"4.99","404","4.656667"
"2.99","404","4.656667"
"2.99","404","4.656667"
"5.99","404","4.656667"
"8.99","404","4.656667"
"5.99","404","4.656667"
"4.99","404","4.656667"
"0.99","404","4.656667"
"5.99","404","4.656667"
"4.99","404","4.656667"
"4.99","404","4.656667"
"0.99","404","4.656667"
"10.99","404","4.656667"
"6.99","409","4.555217"
"5.99","409","4.555217"
"8.99","409","4.555217"
"5.99","409","4.555217"
"4.99","409","4.555217"
"3.99","409","4.555217"
"5.99","409","4.555217"
"0.99","409","4.555217"
"2.99","409","4.555217"
"7.99","409","4.555217"
"4.99","409","4.555217"
"2.99","409","4.555217"
"2.99","409","4.555217"
"0.99","409","4.555217"
"4.99","409","4.555217"
"5.99","409","4.555217"
"1.99","409","4.555217"
"0.99","409","4.555217"
"0.99","409","4.555217"
"8.99","409","4.555217"
"6.99","409","4.555217"
"1.99","409","4.555217"
"4.99","409","4.555217"
"2.99","410","4.411053"
"2.99","410","4.411053"
"4.99","410","4.411053"
"5.99","410","4.411053"
"0.99","410","4.411053"
"4.99","410","4.411053"
"0.99","410","4.411053"
"0.99","410","4.411053"
"3.99","410","4.411053"
"4.99","410","4.411053"
"5.99","410","4.411053"
"2.99","410","4.411053"
"4.99","410","4.411053"
"5.99","410","4.411053"
"4.99","410","4.411053"
"5.99","410","4.411053"
"4.99","410","4.411053"
"3.99","410","4.411053"
"0.99","410","4.411053"
"2.99","410","4.411053"
"4.99","410","4.411053"
"2.99","410","4.411053"
"0.99","410","4.411053"
"10.99","410","4.411053"
"6.99","410","4.411053"
"6.99","410","4.411053"
"8.99","410","4.411053"
"4.99","410","4.411053"
"2.99","410","4.411053"
"6.99","410","4.411053"
"3.99","410","4.411053"
"4.99","410","4.411053"
"4.99","410","4.411053"
"2.99","410","4.411053"
"2.99","410","4.411053"
"3.99","410","4.411053"
"4.99","410","4.411053"
"2.99","410","4.411053"
"0.99","412","4.085238"
"4.99","412","4.085238"
"0.99","412","4.085238"
"3.99","412","4.085238"
"2.99","412","4.085238"
"0.99","412","4.085238"
"0.99","412","4.085238"
"0.99","412","4.085238"
"8.99","412","4.085238"
"8.99","412","4.085238"
"0.99","412","4.085238"
"4.99","412","4.085238"
"2.99","412","4.085238"
"5.99","412","4.085238"
"4.99","412","4.085238"
"3.99","412","4.085238"
"6.99","412","4.085238"
"4.99","412","4.085238"
"4.99","412","4.085238"
"8.99","412","4.085238"
"0.99","412","4.085238"
"4.99","413","3.609048"
"4.99","413","3.609048"
"5.99","413","3.609048"
"4.99","413","3.609048"
"4.99","413","3.609048"
"0.99","413","3.609048"
"7.99","413","3.609048"
"4.99","413","3.609048"
"0.99","413","3.609048"
"0.99","413","3.609048"
"2.99","413","3.609048"
"2.99","413","3.609048"
"0.99","413","3.609048"
"0.99","413","3.609048"
"2.99","413","3.609048"
"3.99","413","3.609048"
"2.99","413","3.609048"
"4.99","413","3.609048"
"4.99","413","3.609048"
"2.99","413","3.609048"
"2.99","413","3.609048"
"0.99","416","3.925484"
"3.99","416","3.925484"
"2.99","416","3.925484"
"2.99","416","3.925484"
"4.99","416","3.925484"
"0.99","416","3.925484"
"2.99","416","3.925484"
"0.99","416","3.925484"
"3.99","416","3.925484"
"2.99","416","3.925484"
"2.99","416","3.925484"
"7.99","416","3.925484"
"0.99","416","3.925484"
"2.99","416","3.925484"
"5.99","416","3.925484"
"2.99","416","3.925484"
"2.99","416","3.925484"
"2.99","416","3.925484"
"3.99","416","3.925484"
"2.99","416","3.925484"
"6.99","416","3.925484"
"6.99","416","3.925484"
"5.99","416","3.925484"
"6.99","416","3.925484"
"8.99","416","3.925484"
"4.99","416","3.925484"
"4.99","416","3.925484"
"1.99","416","3.925484"
"4.99","416","3.925484"
"2.99","416","3.925484"
"0.99","416","3.925484"
"2.99","418","3.590000"
"2.99","418","3.590000"
"2.99","418","3.590000"
"0.99","418","3.590000"
"7.99","418","3.590000"
"2.99","418","3.590000"
"0.99","418","3.590000"
"4.99","418","3.590000"
"4.99","418","3.590000"
"5.99","418","3.590000"
"0.99","418","3.590000"
"10.99","418","3.590000"
"4.99","418","3.590000"
"5.99","418","3.590000"
"0.99","418","3.590000"
"2.99","418","3.590000"
"2.99","418","3.590000"
"3.99","418","3.590000"
"1.99","418","3.590000"
"4.99","418","3.590000"
"2.99","418","3.590000"
"0.99","418","3.590000"
"0.99","418","3.590000"
"2.99","418","3.590000"
"0.99","418","3.590000"
"0.99","418","3.590000"
"4.99","418","3.590000"
"2.99","418","3.590000"
"4.99","418","3.590000"
"5.99","418","3.590000"
"3.99","423","4.643846"
"0.99","423","4.643846"
"6.99","423","4.643846"
"6.99","423","4.643846"
"8.99","423","4.643846"
"0.99","423","4.643846"
"0.99","423","4.643846"
"2.99","423","4.643846"
"1.99","423","4.643846"
"5.99","423","4.643846"
"2.99","423","4.643846"
"4.99","423","4.643846"
"0.99","423","4.643846"
"9.99","423","4.643846"
"9.99","423","4.643846"
"3.99","423","4.643846"
"9.99","423","4.643846"
"2.99","423","4.643846"
"2.99","423","4.643846"
"2.99","423","4.643846"
"4.99","423","4.643846"
"4.99","423","4.643846"
"6.99","423","4.643846"
"4.99","423","4.643846"
"0.99","423","4.643846"
"4.99","423","4.643846"
"0.99","424","3.690000"
"4.99","424","3.690000"
"6.99","424","3.690000"
"0.99","424","3.690000"
"0.99","424","3.690000"
"0.99","424","3.690000"
"0.99","424","3.690000"
"5.99","424","3.690000"
"0.99","424","3.690000"
"3.99","424","3.690000"
"2.99","424","3.690000"
"2.99","424","3.690000"
"2.99","424","3.690000"
"4.99","424","3.690000"
"1.99","424","3.690000"
"2.99","424","3.690000"
"4.99","424","3.690000"
"8.99","424","3.690000"
"4.99","424","3.690000"
"6.99","424","3.690000"
"4.99","424","3.690000"
"2.99","424","3.690000"
"2.99","424","3.690000"
"6.99","424","3.690000"
"2.99","424","3.690000"
"0.99","424","3.690000"
"3.99","424","3.690000"
"0.99","424","3.690000"
"9.99","424","3.690000"
"0.99","424","3.690000"
"5.99","425","4.028462"
"6.99","425","4.028462"
"4.99","425","4.028462"
"2.99","425","4.028462"
"5.99","425","4.028462"
"8.99","425","4.028462"
"2.99","425","4.028462"
"7.99","425","4.028462"
"7.99","425","4.028462"
"2.99","425","4.028462"
"4.99","425","4.028462"
"2.99","425","4.028462"
"2.99","425","4.028462"
"4.99","425","4.028462"
"0.99","425","4.028462"
"0.99","425","4.028462"
"2.99","425","4.028462"
"0.99","425","4.028462"
"0.99","425","4.028462"
"0.99","425","4.028462"
"0.99","425","4.028462"
"5.99","425","4.028462"
"4.99","425","4.028462"
"0.99","425","4.028462"
"6.99","425","4.028462"
"2.99","425","4.028462"
"6.99","427","4.781667"
"5.99","427","4.781667"
"3.99","427","4.781667"
"5.99","427","4.781667"
"1.99","427","4.781667"
"0.99","427","4.781667"
"3.99","427","4.781667"
"2.99","427","4.781667"
"5.99","427","4.781667"
"6.99","427","4.781667"
"2.99","427","4.781667"
"7.99","427","4.781667"
"3.99","427","4.781667"
"5.99","427","4.781667"
"5.99","427","4.781667"
"2.99","427","4.781667"
"4.99","427","4.781667"
"5.99","427","4.781667"
"4.99","427","4.781667"
"5.99","427","4.781667"
"1.99","427","4.781667"
"6.99","427","4.781667"
"3.99","427","4.781667"
"3.99","427","4.781667"
"4.99","428","3.940000"
"3.99","428","3.940000"
"2.99","428","3.940000"
"3.99","428","3.940000"
"2.99","428","3.940000"
"0.99","428","3.940000"
"2.99","428","3.940000"
"5.99","428","3.940000"
"0.99","428","3.940000"
"4.99","428","3.940000"
"5.99","428","3.940000"
"6.99","428","3.940000"
"2.99","428","3.940000"
"4.99","428","3.940000"
"4.99","428","3.940000"
"5.99","428","3.940000"
"2.99","428","3.940000"
"4.99","428","3.940000"
"2.99","428","3.940000"
"0.99","428","3.940000"
"5.99","429","5.037619"
"2.99","429","5.037619"
"7.99","429","5.037619"
"4.99","429","5.037619"
"4.99","429","5.037619"
"5.99","429","5.037619"
"2.99","429","5.037619"
"7.99","429","5.037619"
"2.99","429","5.037619"
"4.99","429","5.037619"
"7.99","429","5.037619"
"6.99","429","5.037619"
"6.99","429","5.037619"
"4.99","429","5.037619"
"1.99","429","5.037619"
"2.99","429","5.037619"
"7.99","429","5.037619"
"0.99","429","5.037619"
"2.99","429","5.037619"
"4.99","429","5.037619"
"4.99","429","5.037619"
"2.99","431","4.163913"
"2.99","431","4.163913"
"4.99","431","4.163913"
"3.99","431","4.163913"
"4.99","431","4.163913"
"2.99","431","4.163913"
"6.99","431","4.163913"
"8.99","431","4.163913"
"3.99","431","4.163913"
"2.99","431","4.163913"
"0.99","431","4.163913"
"4.99","431","4.163913"
"4.99","431","4.163913"
"0.99","431","4.163913"
"4.99","431","4.163913"
"6.99","431","4.163913"
"2.99","431","4.163913"
"6.99","431","4.163913"
"1.99","431","4.163913"
"4.99","431","4.163913"
"2.99","431","4.163913"
"2.99","431","4.163913"
"2.99","431","4.163913"
"7.99","435","3.670000"
"4.99","435","3.670000"
"0.99","435","3.670000"
"0.99","435","3.670000"
"0.99","435","3.670000"
"8.99","435","3.670000"
"4.99","435","3.670000"
"4.99","435","3.670000"
"2.99","435","3.670000"
"5.99","435","3.670000"
"4.99","435","3.670000"
"0.99","435","3.670000"
"3.99","435","3.670000"
"4.99","435","3.670000"
"6.99","435","3.670000"
"2.99","435","3.670000"
"3.99","435","3.670000"
"0.99","435","3.670000"
"0.99","435","3.670000"
"4.99","435","3.670000"
"0.99","435","3.670000"
"4.99","435","3.670000"
"1.99","435","3.670000"
"0.99","435","3.670000"
"2.99","435","3.670000"
"2.99","437","4.337826"
"4.99","437","4.337826"
"5.99","437","4.337826"
"5.99","437","4.337826"
"2.99","437","4.337826"
"2.99","437","4.337826"
"4.99","437","4.337826"
"4.99","437","4.337826"
"4.99","437","4.337826"
"1.99","437","4.337826"
"2.99","437","4.337826"
"6.99","437","4.337826"
"2.99","437","4.337826"
"2.99","437","4.337826"
"2.99","437","4.337826"
"8.99","437","4.337826"
"0.99","437","4.337826"
"3.99","437","4.337826"
"8.99","437","4.337826"
"7.99","437","4.337826"
"2.99","437","4.337826"
"1.99","437","4.337826"
"1.99","437","4.337826"
"2.99","439","4.212222"
"0.99","439","4.212222"
"9.99","439","4.212222"
"4.99","439","4.212222"
"0.99","439","4.212222"
"4.99","439","4.212222"
"2.99","439","4.212222"
"2.99","439","4.212222"
"6.99","439","4.212222"
"5.99","439","4.212222"
"2.99","439","4.212222"
"4.99","439","4.212222"
"5.99","439","4.212222"
"2.99","439","4.212222"
"2.99","439","4.212222"
"2.99","439","4.212222"
"2.99","439","4.212222"
"2.99","439","4.212222"
"2.99","439","4.212222"
"0.99","439","4.212222"
"6.99","439","4.212222"
"1.99","439","4.212222"
"2.99","439","4.212222"
"6.99","439","4.212222"
"5.99","439","4.212222"
"2.99","439","4.212222"
"2.99","439","4.212222"
"5.99","439","4.212222"
"3.99","439","4.212222"
"4.99","439","4.212222"
"5.99","439","4.212222"
"9.99","439","4.212222"
"4.99","439","4.212222"
"4.99","439","4.212222"
"1.99","439","4.212222"
"0.99","439","4.212222"
"4.99","443","4.490000"
"2.99","443","4.490000"
"5.99","443","4.490000"
"5.99","443","4.490000"
"4.99","443","4.490000"
"2.99","443","4.490000"
"2.99","443","4.490000"
"8.99","443","4.490000"
"9.99","443","4.490000"
"1.99","443","4.490000"
"4.99","443","4.490000"
"5.99","443","4.490000"
"0.99","443","4.490000"
"4.99","443","4.490000"
"4.99","443","4.490000"
"4.99","443","4.490000"
"2.99","443","4.490000"
"2.99","443","4.490000"
"6.99","443","4.490000"
"0.99","443","4.490000"
"4.99","443","4.490000"
"0.99","443","4.490000"
"8.99","444","3.856667"
"0.99","444","3.856667"
"0.99","444","3.856667"
"3.99","444","3.856667"
"1.99","444","3.856667"
"4.99","444","3.856667"
"7.99","444","3.856667"
"5.99","444","3.856667"
"4.99","444","3.856667"
"0.99","444","3.856667"
"6.99","444","3.856667"
"2.99","444","3.856667"
"2.99","444","3.856667"
"2.99","444","3.856667"
"3.99","444","3.856667"
"1.99","444","3.856667"
"4.99","444","3.856667"
"4.99","444","3.856667"
"0.99","444","3.856667"
"6.99","444","3.856667"
"4.99","444","3.856667"
"6.99","444","3.856667"
"2.99","444","3.856667"
"2.99","444","3.856667"
"0.99","444","3.856667"
"2.99","444","3.856667"
"0.99","444","3.856667"
"4.99","444","3.856667"
"0.99","444","3.856667"
"4.99","444","3.856667"
"0.99","446","3.764194"
"0.99","446","3.764194"
"4.99","446","3.764194"
"4.99","446","3.764194"
"3.99","446","3.764194"
"6.99","446","3.764194"
"0.99","446","3.764194"
"2.99","446","3.764194"
"0.99","446","3.764194"
"4.99","446","3.764194"
"4.99","446","3.764194"
"2.99","446","3.764194"
"0.99","446","3.764194"
"4.99","446","3.764194"
"0.99","446","3.764194"
"6.99","446","3.764194"
"5.99","446","3.764194"
"0.99","446","3.764194"
"4.99","446","3.764194"
"6.99","446","3.764194"
"4.99","446","3.764194"
"4.99","446","3.764194"
"0.99","446","3.764194"
"9.99","446","3.764194"
"3.99","446","3.764194"
"0.99","446","3.764194"
"3.99","446","3.764194"
"0.99","446","3.764194"
"8.99","446","3.764194"
"1.99","446","3.764194"
"0.99","446","3.764194"
"4.99","449","4.990000"
"5.99","449","4.990000"
"7.99","449","4.990000"
"4.99","449","4.990000"
"0.99","449","4.990000"
"2.99","449","4.990000"
"0.99","449","4.990000"
"8.99","449","4.990000"
"3.99","449","4.990000"
"2.99","449","4.990000"
"6.99","449","4.990000"
"3.99","449","4.990000"
"2.99","449","4.990000"
"5.99","449","4.990000"
"2.99","449","4.990000"
"4.99","449","4.990000"
"6.99","449","4.990000"
"6.99","449","4.990000"
"4.99","449","4.990000"
"7.99","449","4.990000"
"7.99","454","4.596061"
"4.99","454","4.596061"
"7.99","454","4.596061"
"1.99","454","4.596061"
"4.99","454","4.596061"
"5.99","454","4.596061"
"5.99","454","4.596061"
"2.99","454","4.596061"
"9.99","454","4.596061"
"2.99","454","4.596061"
"4.99","454","4.596061"
"7.99","454","4.596061"
"4.99","454","4.596061"
"4.99","454","4.596061"
"2.99","454","4.596061"
"4.99","454","4.596061"
"0.99","454","4.596061"
"2.99","454","4.596061"
"0.99","454","4.596061"
"0.99","454","4.596061"
"9.99","454","4.596061"
"3.99","454","4.596061"
"0.99","454","4.596061"
"0.99","454","4.596061"
"8.99","454","4.596061"
"2.99","454","4.596061"
"8.99","454","4.596061"
"6.99","454","4.596061"
"0.99","454","4.596061"
"2.99","454","4.596061"
"4.99","454","4.596061"
"3.99","454","4.596061"
"1.99","454","4.596061"
"0.99","455","3.656667"
"0.99","455","3.656667"
"1.99","455","3.656667"
"1.99","455","3.656667"
"2.99","455","3.656667"
"0.99","455","3.656667"
"2.99","455","3.656667"
"8.99","455","3.656667"
"2.99","455","3.656667"
"6.99","455","3.656667"
"4.99","455","3.656667"
"4.99","455","3.656667"
"4.99","455","3.656667"
"5.99","455","3.656667"
"2.99","455","3.656667"
"0.99","455","3.656667"
"4.99","455","3.656667"
"2.99","455","3.656667"
"4.99","455","3.656667"
"2.99","455","3.656667"
"4.99","455","3.656667"
"2.99","455","3.656667"
"4.99","455","3.656667"
"1.99","455","3.656667"
"4.99","456","4.030000"
"2.99","456","4.030000"
"0.99","456","4.030000"
"5.99","456","4.030000"
"6.99","456","4.030000"
"4.99","456","4.030000"
"0.99","456","4.030000"
"2.99","456","4.030000"
"7.99","456","4.030000"
"2.99","456","4.030000"
"3.99","456","4.030000"
"0.99","456","4.030000"
"0.99","456","4.030000"
"2.99","456","4.030000"
"4.99","456","4.030000"
"5.99","456","4.030000"
"2.99","456","4.030000"
"4.99","456","4.030000"
"8.99","456","4.030000"
"4.99","456","4.030000"
"4.99","456","4.030000"
"2.99","456","4.030000"
"1.99","456","4.030000"
"3.99","456","4.030000"
"2.99","456","4.030000"
"7.99","457","4.097143"
"4.99","457","4.097143"
"0.99","457","4.097143"
"0.99","457","4.097143"
"7.99","457","4.097143"
"4.99","457","4.097143"
"3.99","457","4.097143"
"0.99","457","4.097143"
"2.99","457","4.097143"
"2.99","457","4.097143"
"5.99","457","4.097143"
"0.99","457","4.097143"
"7.99","457","4.097143"
"1.99","457","4.097143"
"4.99","457","4.097143"
"2.99","457","4.097143"
"2.99","457","4.097143"
"6.99","457","4.097143"
"4.99","457","4.097143"
"4.99","457","4.097143"
"0.99","457","4.097143"
"2.99","457","4.097143"
"0.99","457","4.097143"
"10.99","457","4.097143"
"6.99","457","4.097143"
"3.99","457","4.097143"
"3.98","457","4.097143"
"0.00","457","4.097143"
"2.99","462","4.838485"
"3.99","462","4.838485"
"5.99","462","4.838485"
"9.99","462","4.838485"
"4.99","462","4.838485"
"4.99","462","4.838485"
"3.99","462","4.838485"
"4.99","462","4.838485"
"0.99","462","4.838485"
"7.99","462","4.838485"
"6.99","462","4.838485"
"8.99","462","4.838485"
"6.99","462","4.838485"
"8.99","462","4.838485"
"4.99","462","4.838485"
"2.99","462","4.838485"
"2.99","462","4.838485"
"0.99","462","4.838485"
"3.99","462","4.838485"
"2.99","462","4.838485"
"0.99","462","4.838485"
"2.99","462","4.838485"
"6.99","462","4.838485"
"2.99","462","4.838485"
"4.99","462","4.838485"
"0.99","462","4.838485"
"8.99","462","4.838485"
"8.99","462","4.838485"
"4.99","462","4.838485"
"7.99","462","4.838485"
"2.99","462","4.838485"
"2.99","462","4.838485"
"0.99","462","4.838485"
"1.99","463","3.670000"
"2.99","463","3.670000"
"4.99","463","3.670000"
"2.99","463","3.670000"
"4.99","463","3.670000"
"2.99","463","3.670000"
"2.99","463","3.670000"
"0.99","463","3.670000"
"0.99","463","3.670000"
"6.99","463","3.670000"
"0.99","463","3.670000"
"0.99","463","3.670000"
"2.99","463","3.670000"
"7.99","463","3.670000"
"2.99","463","3.670000"
"3.99","463","3.670000"
"0.99","463","3.670000"
"2.99","463","3.670000"
"7.99","463","3.670000"
"6.99","463","3.670000"
"2.99","463","3.670000"
"4.99","463","3.670000"
"0.99","463","3.670000"
"2.99","463","3.670000"
"7.99","463","3.670000"
"4.99","467","4.817586"
"8.99","467","4.817586"
"4.99","467","4.817586"
"9.99","467","4.817586"
"6.99","467","4.817586"
"0.99","467","4.817586"
"4.99","467","4.817586"
"4.99","467","4.817586"
"4.99","467","4.817586"
"6.99","467","4.817586"
"2.99","467","4.817586"
"5.99","467","4.817586"
"2.99","467","4.817586"
"7.99","467","4.817586"
"6.99","467","4.817586"
"2.99","467","4.817586"
"8.99","467","4.817586"
"4.99","467","4.817586"
"0.99","467","4.817586"
"2.99","467","4.817586"
"4.99","467","4.817586"
"2.99","467","4.817586"
"9.99","467","4.817586"
"2.99","467","4.817586"
"2.99","467","4.817586"
"0.99","467","4.817586"
"3.99","467","4.817586"
"0.99","467","4.817586"
"2.99","467","4.817586"
"0.99","469","4.440000"
"7.99","469","4.440000"
"4.99","469","4.440000"
"1.99","469","4.440000"
"2.99","469","4.440000"
"0.99","469","4.440000"
"9.99","469","4.440000"
"4.99","469","4.440000"
"10.99","469","4.440000"
"3.99","469","4.440000"
"0.99","469","4.440000"
"0.99","469","4.440000"
"3.99","469","4.440000"
"6.99","469","4.440000"
"0.99","469","4.440000"
"4.99","469","4.440000"
"4.99","469","4.440000"
"3.99","469","4.440000"
"6.99","469","4.440000"
"6.99","469","4.440000"
"4.99","469","4.440000"
"4.99","469","4.440000"
"0.99","469","4.440000"
"2.99","469","4.440000"
