"amount_per_transacton","customer_id"
"2.99","281"
"1.99","281"
"1.99","282"
"6.99","282"
"0.99","282"
"2.99","282"
"2.99","282"
"4.99","282"
"2.99","282"
"2.99","282"
"2.99","282"
"2.99","282"
"4.99","282"
"0.99","282"
"8.99","282"
"6.99","282"
"2.99","282"
"3.99","282"
"6.99","282"
"4.99","282"
"1.99","282"
"0.99","282"
"1.99","282"
"9.99","282"
"2.99","282"
"2.99","282"
"2.99","282"
"4.99","282"
"0.99","282"
"0.99","287"
"2.99","287"
"2.99","287"
"7.99","287"
"2.99","287"
"9.99","287"
"6.99","287"
"4.99","287"
"1.99","287"
"3.99","287"
"0.99","287"
"3.99","287"
"2.99","287"
"2.99","287"
"2.99","287"
"6.99","287"
"1.99","287"
"6.99","287"
"2.99","287"
"4.99","287"
"4.99","287"
"4.99","287"
"2.99","287"
"6.99","287"
"1.99","287"
"4.99","287"
"0.99","287"
"2.99","287"
"0.99","287"
"0.99","292"
"3.99","292"
"3.99","292"
"3.99","292"
"2.99","292"
"0.99","292"
"4.99","292"
"4.99","292"
"0.99","292"
"4.99","292"
"8.99","292"
"6.99","292"
"5.99","292"
"2.99","292"
"2.99","292"
"4.99","292"
"2.99","292"
"4.99","292"
"8.99","292"
"5.99","292"
"1.99","292"
"4.99","292"
"10.99","292"
"2.99","292"
"0.99","292"
"4.99","292"
"2.99","292"
"0.99","293"
"4.99","293"
"8.99","293"
"9.99","293"
"5.99","293"
"4.99","293"
"4.99","293"
"2.99","293"
"1.99","293"
"4.99","293"
"3.99","293"
"0.99","293"
"4.99","293"
"6.99","293"
"3.99","293"
"9.99","293"
"4.99","293"
"4.99","293"
"2.99","293"
"2.99","293"
"1.99","293"
"2.99","293"
"6.99","293"
"2.99","293"
"5.99","293"
"4.99","293"
"6.99","293"
"4.99","293"
"8.99","293"
"7.99","293"
"5.99","293"
"1.99","294"
"2.99","294"
"2.99","294"
"4.99","294"
"4.99","294"
"7.99","294"
"5.99","294"
"6.99","294"
"4.99","294"
"4.99","294"
"2.99","294"
"2.99","294"
"0.99","294"
"0.99","294"
"4.99","294"
"6.99","294"
"2.99","294"
"4.99","294"
"2.99","294"
"2.99","294"
"4.99","294"
"2.99","294"
"5.99","294"
"2.99","294"
"7.99","294"
"5.99","294"
"4.99","296"
"5.99","296"
"4.99","296"
"2.99","296"
"4.99","296"
"0.99","296"
"0.99","296"
"7.99","296"
"2.99","296"
"4.99","296"
"0.99","296"
"4.99","296"
"4.99","296"
"5.99","296"
"6.99","296"
"4.99","296"
"0.99","296"
"5.99","296"
"2.99","296"
"4.99","296"
"4.99","296"
"3.99","296"
"2.99","296"
"2.99","296"
"4.99","296"
"1.99","296"
"7.99","296"
"2.99","296"
"7.99","296"
"2.99","296"
"5.99","299"
"8.99","299"
"8.99","299"
"4.99","299"
"2.99","299"
"4.99","299"
"0.99","299"
"2.99","299"
"5.99","299"
"0.99","299"
"5.99","299"
"2.99","299"
"1.99","299"
"2.99","299"
"0.99","299"
"7.99","299"
"4.99","299"
"2.99","299"
"9.99","299"
"2.99","299"
"0.99","299"
"2.99","299"
"6.99","299"
"5.99","299"
"0.99","299"
"4.99","299"
"0.99","299"
"3.99","299"
"4.99","299"
"6.99","299"
"4.99","301"
"5.99","301"
"0.99","301"
"0.99","301"
"4.99","301"
"2.99","301"
"4.99","301"
"3.99","301"
"6.99","301"
"4.99","301"
"2.99","301"
"2.99","301"
"6.99","301"
"4.99","301"
"4.99","301"
"4.99","301"
"0.99","301"
"5.99","301"
"2.99","301"
"10.99","301"
"1.99","301"
"0.99","303"
"2.99","303"
"4.99","303"
"4.99","303"
"8.99","303"
"3.99","303"
"2.99","303"
"4.99","303"
"4.99","303"
"4.99","303"
"4.99","303"
"4.99","303"
"2.99","303"
"0.99","303"
"6.99","303"
"0.99","303"
"2.99","303"
"4.99","303"
"2.99","303"
"2.99","303"
"0.99","303"
"0.99","303"
"2.99","303"
"5.99","303"
"4.99","303"
"3.99","303"
"10.99","304"
"0.99","304"
"2.99","304"
"6.99","304"
"4.99","304"
"3.99","304"
"4.99","304"
"6.99","304"
"8.99","304"
"2.99","304"
"4.99","304"
"3.99","304"
"0.99","304"
"0.99","304"
"4.99","304"
"4.99","304"
"4.99","304"
"0.99","304"
"6.99","304"
"0.99","304"
"4.99","304"
"5.99","304"
"3.99","304"
"0.99","304"
"4.99","304"
"4.99","304"
"4.99","307"
"4.99","307"
"1.99","307"
"6.99","307"
"2.99","307"
"0.99","307"
"4.99","307"
"2.99","307"
"5.99","307"
"4.99","307"
"6.99","307"
"4.99","307"
"2.99","307"
"4.99","307"
"3.99","307"
"6.99","307"
"0.99","307"
"10.99","307"
"2.99","307"
"3.99","307"
"0.99","307"
"6.99","307"
"4.99","307"
"0.99","307"
"2.99","307"
"7.99","307"
"4.99","307"
"6.99","307"
"0.99","307"
"4.99","307"
"0.99","310"
"4.99","310"
"2.99","310"
"3.99","310"
"6.99","310"
"5.99","310"
"2.99","310"
"10.99","310"
"0.99","310"
"5.99","310"
"0.99","310"
"5.99","310"
"5.99","310"
"7.99","310"
"2.99","310"
"2.99","310"
"4.99","310"
"7.99","310"
"4.99","310"
"5.99","310"
"5.99","311"
"6.99","311"
"2.99","311"
"3.99","311"
"6.99","311"
"4.99","311"
"0.99","311"
"6.99","311"
"3.99","311"
"5.99","311"
"4.99","311"
"6.99","311"
"2.99","311"
"6.99","311"
"8.99","311"
"4.99","311"
"4.99","311"
"2.99","311"
"0.99","311"
"1.99","311"
"4.99","311"
"9.99","311"
"8.99","311"
"4.99","312"
"0.99","312"
"4.99","312"
"6.99","312"
"0.99","312"
"3.99","312"
"2.99","312"
"1.99","312"
"3.99","312"
"5.99","312"
"2.99","312"
"2.99","312"
"4.99","312"
"6.99","312"
"4.99","312"
"6.99","312"
"3.99","312"
"2.99","312"
"0.99","312"
"5.99","312"
"2.99","312"
"0.99","312"
"2.99","312"
"3.99","312"
"4.99","312"
"6.99","312"
"4.99","313"
"2.99","313"
"0.99","313"
"0.99","313"
"2.99","313"
"7.99","313"
"4.99","313"
"2.99","313"
"5.99","313"
"2.99","313"
"0.99","313"
"4.99","313"
"3.99","313"
"2.99","313"
"5.99","313"
"7.99","313"
"2.99","313"
"2.99","313"
"2.99","313"
"4.99","313"
"2.99","313"
"0.99","313"
"6.99","313"
"8.99","315"
"4.99","315"
"2.99","315"
"2.99","315"
"4.99","315"
"6.99","315"
"4.99","315"
"4.99","315"
"5.99","315"
"6.99","315"
"9.99","315"
"0.99","315"
"2.99","315"
"2.99","315"
"2.99","315"
"6.99","315"
"2.99","315"
"6.99","317"
"6.99","317"
"2.99","317"
"0.99","317"
"0.99","317"
"8.99","317"
"0.99","317"
"0.99","317"
"7.99","317"
"2.99","317"
"2.99","317"
"2.99","317"
"4.99","317"
"2.99","317"
"4.99","317"
"8.99","317"
"2.99","317"
"2.99","317"
"7.99","317"
"2.99","317"
"4.99","317"
"5.99","317"
"0.99","317"
"2.99","317"
"4.99","317"
"2.99","317"
"4.99","317"
"0.99","317"
"9.99","319"
"3.99","319"
"2.99","319"
"2.99","319"
"4.99","319"
"3.99","319"
"4.99","319"
"0.99","319"
"3.99","319"
"3.99","319"
"2.99","319"
"4.99","319"
"8.99","319"
"2.99","319"
"2.99","319"
"4.99","319"
"4.99","319"
"6.99","319"
"2.99","319"
"4.99","319"
"0.99","319"
"0.99","319"
"0.99","319"
"6.99","319"
"2.99","319"
"4.99","319"
"8.99","319"
"3.99","319"
"4.99","319"
"5.99","319"
"4.99","320"
"3.99","320"
"1.99","320"
"4.99","320"
"7.99","320"
"0.99","320"
"4.99","320"
"2.99","320"
"4.99","320"
"3.99","320"
"4.99","320"
"4.99","320"
"4.99","320"
"0.99","320"
"4.99","320"
"0.99","320"
"0.99","320"
"2.99","320"
"0.99","320"
"2.99","320"
"4.99","323"
"2.99","323"
"5.99","323"
"0.99","323"
"2.99","323"
"4.99","323"
"6.99","323"
"1.99","323"
"4.99","323"
"1.99","323"
"3.99","323"
"7.99","323"
"2.99","323"
"5.99","323"
"1.99","323"
"4.99","323"
"0.99","323"
"0.99","323"
"2.99","323"
"4.99","323"
"4.99","323"
"0.99","323"
"3.99","323"
"0.99","323"
"4.99","323"
"2.99","323"
"5.99","323"
"2.99","323"
"3.99","323"
"4.99","323"
"0.99","323"
"3.99","324"
"0.99","324"
"2.99","324"
"4.99","324"
"0.99","324"
"4.99","324"
"2.99","324"
"0.99","324"
"2.99","324"
"4.99","324"
"3.99","324"
"7.99","324"
"6.99","324"
"3.99","324"
"4.99","324"
"2.99","324"
"2.99","324"
"6.99","324"
"2.99","324"
"0.99","324"
"2.99","324"
"8.99","324"
"7.99","324"
"4.99","324"
"2.99","324"
"6.99","327"
"4.99","327"
"3.99","327"
"6.99","327"
"4.99","327"
"5.99","327"
"3.99","327"
"4.99","327"
"0.99","327"
"2.99","327"
"1.99","327"
"1.99","327"
"0.99","327"
"4.99","327"
"6.99","327"
"0.99","327"
"2.99","327"
"4.99","327"
"0.99","327"
"4.99","327"
"3.99","327"
"2.99","327"
"5.99","327"
"9.99","327"
"7.99","327"
"2.99","327"
"2.99","328"
"2.99","328"
"6.99","328"
"5.99","328"
"4.99","328"
"0.99","328"
"4.99","328"
"1.99","328"
"6.99","328"
"4.99","328"
"2.99","328"
"2.99","328"
"2.99","328"
"4.99","328"
"0.99","328"
"2.99","328"
"7.99","328"
"3.99","328"
"3.99","328"
"3.99","328"
"2.99","328"
"4.99","328"
"0.99","328"
"2.99","329"
"5.99","329"
"0.99","329"
"0.99","329"
"2.99","329"
"2.99","329"
"5.99","329"
"0.99","329"
"4.99","329"
"2.99","329"
"4.99","329"
"4.99","329"
"1.99","329"
"2.99","329"
"4.99","329"
"7.99","329"
"6.99","329"
"0.99","329"
"4.99","329"
"0.99","329"
"0.99","329"
"6.99","329"
"7.99","329"
"0.99","329"
"2.99","329"
"3.99","329"
"0.99","329"
"6.99","329"
"8.99","329"
"4.99","329"
"4.99","329"
"2.99","329"
"4.99","333"
"2.99","333"
"6.99","333"
"1.99","333"
"2.99","333"
"0.99","333"
"1.99","333"
"4.99","333"
"0.99","333"
"4.99","333"
"0.99","333"
"6.99","333"
"0.99","333"
"4.99","333"
"4.99","333"
"10.99","333"
"4.99","333"
"2.99","333"
"4.99","333"
"6.99","333"
"0.99","333"
"3.99","333"
"4.99","333"
"4.99","333"
"2.99","333"
"2.99","333"
"4.99","333"
"6.99","334"
"8.99","334"
"4.99","334"
"4.99","334"
"0.99","334"
"4.99","334"
"6.99","334"
"4.99","334"
"0.99","334"
"5.99","334"
"4.99","334"
"5.99","334"
"4.99","334"
"2.99","334"
"7.99","334"
"2.99","334"
"3.99","334"
"4.99","334"
"2.99","334"
"1.99","334"
"7.99","334"
"4.99","334"
"4.99","334"
"2.99","334"
"0.99","334"
"7.99","334"
"0.99","334"
"4.99","334"
"3.99","334"
"0.99","334"
"5.99","339"
"3.99","339"
"4.99","339"
"4.99","339"
"6.99","339"
"4.99","339"
"2.99","339"
"4.99","339"
"0.99","339"
"3.99","339"
"3.99","339"
"6.99","339"
"0.99","339"
"7.99","339"
"2.99","339"
"4.99","339"
"0.99","339"
"5.99","339"
"4.99","339"
"3.99","339"
"4.99","339"
"2.99","339"
"3.99","339"
"5.99","339"
"0.99","339"
"3.99","339"
"5.99","339"
"0.99","339"
"4.99","339"
"3.99","339"
"8.99","347"
"0.99","347"
"4.99","347"
"8.99","347"
"7.99","347"
"0.99","347"
"4.99","347"
"5.99","347"
"6.99","347"
"0.99","347"
"2.99","347"
"1.99","347"
"0.99","347"
"4.99","347"
"4.99","347"
"4.99","347"
"4.99","347"
"2.99","347"
"4.99","347"
"4.99","347"
"3.99","347"
"2.99","347"
"8.99","347"
"2.99","347"
"10.99","347"
"5.99","347"
"4.99","347"
"2.99","347"
"2.99","347"
"4.99","347"
"0.99","348"
"0.99","348"
"2.99","348"
"8.99","348"
"0.99","348"
"4.99","348"
"4.99","348"
"9.99","348"
"0.99","348"
"0.99","348"
"8.99","348"
"4.99","348"
"0.99","348"
"2.99","348"
"2.99","348"
"6.99","348"
"4.99","348"
"2.99","348"
"4.99","348"
"4.99","348"
"2.99","348"
"2.99","348"
"2.99","348"
"2.99","348"
"7.99","348"
"2.99","348"
"5.99","348"
"4.99","348"
"2.99","348"
"5.99","348"
"0.99","348"
"1.99","348"
"3.99","348"
"7.99","348"
"0.99","348"
"4.99","348"
"4.99","349"
"2.99","349"
"0.99","349"
"6.99","349"
"8.99","349"
"3.99","349"
"2.99","349"
"5.99","349"
"0.99","349"
"4.99","349"
"4.99","349"
"4.99","349"
"2.99","349"
"4.99","349"
"1.99","349"
"5.99","349"
"0.99","349"
"4.99","349"
"4.99","349"
"8.99","349"
"3.99","349"
"4.99","349"
"4.99","349"
"6.99","349"
"6.99","349"
"4.99","349"
"6.99","349"
"5.99","349"
"2.99","349"
"0.99","354"
"1.99","354"
"0.99","354"
"0.99","354"
"4.99","354"
"6.99","354"
"2.99","354"
"2.99","354"
"0.99","354"
"5.99","354"
"2.99","354"
"4.99","354"
"4.99","354"
"3.99","354"
"0.99","354"
"4.99","354"
"0.99","354"
"5.99","354"
"0.99","354"
"2.99","354"
"0.99","354"
"4.99","354"
"8.99","354"
"4.99","354"
"0.99","354"
"2.99","354"
"6.99","354"
"6.99","354"
"3.99","354"
"4.99","354"
"2.99","354"
"0.99","354"
"5.99","354"
"0.99","354"
"7.98","354"
"0.00","354"
"3.99","355"
"0.99","355"
"2.99","355"
"5.99","355"
"6.99","355"
"4.99","355"
"5.99","355"
"0.99","355"
"6.99","355"
"2.99","355"
"4.99","355"
"4.99","355"
"5.99","355"
"1.99","355"
"0.99","355"
"0.99","355"
"1.99","355"
"3.99","355"
"2.99","355"
"0.99","355"
"4.99","356"
"0.99","356"
"2.99","356"
"4.99","356"
"6.99","356"
"4.99","356"
"0.99","356"
"4.99","356"
"0.99","356"
"2.99","356"
"1.99","356"
"0.99","356"
"3.99","356"
"5.99","356"
"4.99","356"
"3.99","356"
"6.99","356"
"3.99","356"
"4.99","356"
"3.99","356"
"2.99","356"
"4.99","356"
"2.99","356"
"0.99","356"
"4.99","356"
"5.99","356"
"6.99","356"
"4.99","356"
"5.99","356"
"2.99","356"
"4.99","358"
"2.99","358"
"0.99","358"
"5.99","358"
"2.99","358"
"2.99","358"
"2.99","358"
"2.99","358"
"2.99","358"
"5.99","358"
"2.99","358"
"2.99","358"
"0.99","358"
"0.99","358"
"2.99","358"
"4.99","358"
"5.99","358"
"4.99","358"
"6.99","358"
"2.99","358"
"7.99","358"
"8.99","359"
"2.99","359"
"3.99","359"
"4.99","359"
"1.99","359"
"0.99","359"
"4.99","359"
"7.99","359"
"9.99","359"
"2.99","359"
"0.99","359"
"0.99","359"
"0.99","359"
"4.99","359"
"4.99","359"
"5.99","359"
"4.99","359"
"1.99","359"
"2.99","359"
"1.99","359"
"5.99","359"
"2.99","359"
"4.99","359"
"1.99","359"
"4.99","359"
"0.99","360"
"4.99","360"
"0.99","360"
"6.99","360"
"3.99","360"
"6.99","360"
"4.99","360"
"7.99","360"
"2.99","360"
"1.99","360"
"3.99","360"
"0.99","360"
"5.99","360"
"2.99","360"
"9.99","360"
"4.99","360"
"3.99","360"
"2.99","360"
"2.99","360"
"4.99","360"
"0.99","360"
"2.99","360"
"3.99","360"
"2.99","360"
"6.99","360"
"4.99","360"
"5.99","360"
"5.99","360"
"0.99","360"
"6.99","360"
"4.99","360"
"7.99","360"
"4.99","360"
"2.99","360"
"5.99","361"
"4.99","361"
"4.99","361"
"1.99","361"
"2.99","361"
"2.99","361"
"2.99","361"
"0.99","361"
"4.99","361"
"0.99","361"
"1.99","361"
"2.99","361"
"2.99","361"
"4.99","361"
"1.99","361"
"4.99","361"
"0.99","361"
"0.99","361"
"5.99","361"
"5.99","361"
"2.99","361"
"3.99","361"
"5.99","361"
"2.99","361"
"0.99","361"
"0.99","361"
"0.99","361"
"6.99","361"
"2.99","361"
"3.98","361"
"0.00","361"
"3.99","363"
"4.99","363"
"4.99","363"
"4.99","363"
"4.99","363"
"2.99","363"
"3.99","363"
"3.99","363"
"6.99","363"
"4.99","363"
"4.99","363"
"2.99","363"
"4.99","363"
"2.99","363"
"4.99","363"
"2.99","363"
"3.99","363"
"2.99","363"
"4.99","363"
"4.99","363"
"8.99","363"
"6.99","363"
"5.99","363"
"4.99","363"
"9.99","363"
"2.99","363"
"5.99","363"
"4.99","363"
"4.99","363"
"5.99","365"
"4.99","365"
"1.99","365"
"6.99","365"
"4.99","365"
"2.99","365"
"0.99","365"
"1.99","365"
"4.99","365"
"7.99","365"
"4.99","365"
"4.99","365"
"4.99","365"
"3.99","365"
"2.99","365"
"4.99","365"
"2.99","365"
"2.99","365"
"2.99","365"
"4.99","365"
"8.99","365"
"2.99","365"
"6.99","365"
"4.99","369"
"4.99","369"
"0.99","369"
"7.99","369"
"0.99","369"
"6.99","369"
"2.99","369"
"4.99","369"
"1.99","369"
"7.99","369"
"2.99","369"
"2.99","369"
"2.99","369"
"4.99","369"
"0.99","369"
"0.99","369"
"4.99","369"
"0.99","369"
"3.99","369"
"2.99","369"
"4.99","369"
"1.99","369"
"0.99","369"
"5.99","369"
"0.99","369"
"6.99","370"
"7.99","370"
"0.99","370"
"0.99","370"
"7.99","370"
"6.99","370"
"0.99","370"
"0.99","370"
"0.99","370"
"4.99","370"
"1.99","370"
"0.99","370"
"4.99","370"
"0.99","370"
"3.99","370"
"2.99","370"
"3.99","370"
"4.99","370"
"5.99","370"
"2.99","372"
"2.99","372"
"2.99","372"
"4.99","372"
"3.99","372"
"4.99","372"
"2.99","372"
"2.99","372"
"6.99","372"
"7.99","372"
"4.99","372"
"4.99","372"
"5.99","372"
"4.99","372"
"7.99","372"
"2.99","372"
"0.99","372"
"0.99","372"
"2.99","372"
"8.99","372"
"5.99","372"
"10.99","372"
"3.99","372"
"4.99","372"
"0.99","372"
"3.99","372"
"4.99","372"
"8.99","372"
"9.99","372"
"4.99","372"
"2.99","372"
"1.99","372"
"0.99","372"
"2.99","372"
"0.99","374"
"2.99","374"
"0.99","374"
"1.99","374"
"1.99","374"
"4.99","374"
"2.99","374"
"1.99","374"
"4.99","374"
"6.99","374"
"3.99","374"
"2.99","374"
"0.99","374"
"0.99","374"
"7.99","374"
"0.99","374"
"6.99","374"
"2.99","374"
"0.99","374"
"2.99","374"
"2.99","374"
"4.99","374"
"8.99","374"
"5.99","374"
"2.99","374"
"4.99","374"
"6.99","374"
"2.99","374"
"8.99","375"
"4.99","375"
"4.99","375"
"2.99","375"
"2.99","375"
"5.99","375"
"4.99","375"
"6.99","375"
"4.99","375"
"2.99","375"
"4.99","375"
"2.99","375"
"0.99","375"
"1.99","375"
"0.99","375"
"4.99","375"
"5.99","375"
"6.99","375"
"5.99","375"
"9.99","375"
"0.99","375"
"4.99","375"
"2.99","375"
"4.99","375"
"0.99","381"
"2.99","381"
"2.99","381"
"3.99","381"
"1.99","381"
"2.99","381"
"4.99","381"
"2.99","381"
"0.99","381"
"2.99","381"
"0.99","381"
"0.99","381"
"2.99","381"
"4.99","381"
"2.99","381"
"2.99","381"
"2.99","381"
"0.99","381"
"0.99","381"
"4.99","381"
"2.99","381"
"4.99","381"
"0.99","381"
"0.99","381"
"2.99","381"
"2.99","381"
"4.99","381"
"2.99","381"
"8.99","381"
"0.99","381"
"0.99","381"
"2.99","381"
"4.99","381"
"4.99","381"
"4.99","381"
"2.99","382"
"2.99","382"
"0.99","382"
"4.99","382"
"1.99","382"
"2.99","382"
"4.99","382"
"3.99","382"
"4.99","382"
"4.99","382"
"0.99","382"
"0.99","382"
"0.99","382"
"9.99","382"
"4.99","382"
"6.99","382"
"0.99","382"
"3.99","382"
"0.99","382"
"0.99","382"
"4.99","382"
"4.99","382"
"5.99","382"
"7.99","382"
"4.99","384"
"2.99","384"
"0.99","384"
"2.99","384"
"0.99","384"
"0.99","384"
"7.99","384"
"5.99","384"
"3.99","384"
"9.99","384"
"4.99","384"
"0.99","384"
"0.99","384"
"4.99","384"
"4.99","384"
"2.99","384"
"0.99","384"
"0.99","384"
"1.99","384"
"5.99","384"
"2.99","384"
"2.99","384"
"0.99","384"
"5.99","384"
"4.99","384"
"4.99","387"
"7.99","387"
"4.99","387"
"3.99","387"
"0.99","387"
"0.99","387"
"0.99","387"
"0.99","387"
"5.99","387"
"4.99","387"
"4.99","387"
"6.99","387"
"5.99","387"
"0.99","387"
"2.99","387"
"0.99","387"
"4.99","387"
"2.99","387"
"4.99","387"
"6.99","387"
"2.99","387"
"5.99","387"
"0.99","387"
"4.99","387"
"5.99","387"
"0.99","387"
"4.99","388"
"4.99","388"
"6.99","388"
"0.99","388"
"5.99","388"
"4.99","388"
"7.99","388"
"5.99","388"
"2.99","388"
"2.99","388"
"2.99","388"
"5.99","388"
"3.99","388"
"0.99","388"
"2.99","388"
"2.99","388"
"0.99","388"
"2.99","388"
"0.99","388"
"0.99","388"
"2.99","388"
"6.99","388"
"4.99","388"
"2.99","388"
"2.99","388"
"4.99","388"
"10.99","388"
"5.99","388"
"5.99","388"
"0.99","388"
"6.99","392"
"2.99","392"
"2.99","392"
"4.99","392"
"2.99","392"
"0.99","392"
"2.99","392"
"2.99","392"
"1.99","392"
"0.99","392"
"9.99","392"
"0.99","392"
"4.99","392"
"0.99","392"
"2.99","392"
"6.99","392"
"6.99","392"
"0.99","392"
"4.99","392"
"7.99","392"
"5.99","392"
"0.99","392"
"5.99","392"
"3.99","394"
"2.99","394"
"4.99","394"
"0.99","394"
"6.99","394"
"2.99","394"
"6.99","394"
"4.99","394"
"4.99","394"
"4.99","394"
"3.99","394"
"0.99","394"
"0.99","394"
"4.99","394"
"0.99","394"
"0.99","394"
"4.99","394"
"4.99","394"
"9.99","394"
"0.99","394"
"0.99","394"
"4.99","394"
"0.99","395"
"0.99","395"
"0.99","395"
"4.99","395"
"0.99","395"
"6.99","395"
"0.99","395"
"5.99","395"
"4.99","395"
"0.99","395"
"0.99","395"
"2.99","395"
"7.99","395"
"0.99","395"
"5.99","395"
"0.99","395"
"2.99","395"
"0.99","395"
"4.99","395"
"3.99","400"
"6.99","400"
"1.99","400"
"5.99","400"
"0.99","400"
"3.99","400"
"6.99","400"
"6.99","400"
"2.99","400"
"6.99","400"
"5.99","400"
"5.99","400"
"2.99","400"
"2.99","400"
"5.99","400"
"5.99","400"
"4.99","400"
"2.99","400"
"2.99","400"
"0.99","400"
"6.99","400"
"2.99","400"
"5.99","400"
"2.99","400"
"2.99","400"
"2.99","400"
"4.99","400"
"4.99","400"
"4.99","401"
"4.99","401"
"1.99","401"
"0.99","401"
"7.99","401"
"0.99","401"
"0.99","401"
"4.99","401"
"2.99","401"
"2.99","401"
"8.99","401"
"4.99","401"
"0.99","401"
"2.99","401"
"4.99","401"
"4.99","401"
"2.99","401"
"4.99","401"
"0.99","401"
"1.99","401"
"0.99","401"
"0.99","401"
"5.99","404"
"2.99","404"
"4.99","404"
"4.99","404"
"2.99","404"
"2.99","404"
"2.99","404"
"8.99","404"
"4.99","404"
"4.99","404"
"3.99","404"
"1.99","404"
"0.99","404"
"4.99","404"
"5.99","404"
"3.99","404"
"4.99","404"
"4.99","404"
"2.99","404"
"2.99","404"
"5.99","404"
"8.99","404"
"5.99","404"
"4.99","404"
"0.99","404"
"5.99","404"
"4.99","404"
"4.99","404"
"0.99","404"
"10.99","404"
"6.99","409"
"5.99","409"
"8.99","409"
"5.99","409"
"4.99","409"
"3.99","409"
"5.99","409"
"0.99","409"
"2.99","409"
"7.99","409"
"4.99","409"
"2.99","409"
"2.99","409"
"0.99","409"
"4.99","409"
"5.99","409"
"1.99","409"
"0.99","409"
"0.99","409"
"8.99","409"
"6.99","409"
"1.99","409"
"4.99","409"
"2.99","410"
"2.99","410"
"4.99","410"
"5.99","410"
"0.99","410"
"4.99","410"
"0.99","410"
"0.99","410"
"3.99","410"
"4.99","410"
"5.99","410"
"2.99","410"
"4.99","410"
"5.99","410"
"4.99","410"
"5.99","410"
"4.99","410"
"3.99","410"
"0.99","410"
"2.99","410"
"4.99","410"
"2.99","410"
"0.99","410"
"10.99","410"
"6.99","410"
"6.99","410"
"8.99","410"
"4.99","410"
"2.99","410"
"6.99","410"
"3.99","410"
"4.99","410"
"4.99","410"
"2.99","410"
"2.99","410"
"3.99","410"
"4.99","410"
"2.99","410"
"0.99","412"
"4.99","412"
"0.99","412"
"3.99","412"
"2.99","412"
"0.99","412"
"0.99","412"
"0.99","412"
"8.99","412"
"8.99","412"
"0.99","412"
"4.99","412"
"2.99","412"
"5.99","412"
"4.99","412"
"3.99","412"
"6.99","412"
"4.99","412"
"4.99","412"
"8.99","412"
"0.99","412"
"4.99","413"
"4.99","413"
"5.99","413"
"4.99","413"
"4.99","413"
"0.99","413"
"7.99","413"
"4.99","413"
"0.99","413"
"0.99","413"
"2.99","413"
"2.99","413"
"0.99","413"
"0.99","413"
"2.99","413"
"3.99","413"
"2.99","413"
"4.99","413"
"4.99","413"
"2.99","413"
"2.99","413"
"0.99","416"
"3.99","416"
"2.99","416"
"2.99","416"
"4.99","416"
"0.99","416"
"2.99","416"
"0.99","416"
"3.99","416"
"2.99","416"
"2.99","416"
"7.99","416"
"0.99","416"
"2.99","416"
"5.99","416"
"2.99","416"
"2.99","416"
"2.99","416"
"3.99","416"
"2.99","416"
"6.99","416"
"6.99","416"
"5.99","416"
"6.99","416"
"8.99","416"
"4.99","416"
"4.99","416"
"1.99","416"
"4.99","416"
"2.99","416"
"0.99","416"
"2.99","418"
"2.99","418"
"2.99","418"
"0.99","418"
"7.99","418"
"2.99","418"
"0.99","418"
"4.99","418"
"4.99","418"
"5.99","418"
"0.99","418"
"10.99","418"
"4.99","418"
"5.99","418"
"0.99","418"
"2.99","418"
"2.99","418"
"3.99","418"
"1.99","418"
"4.99","418"
"2.99","418"
"0.99","418"
"0.99","418"
"2.99","418"
"0.99","418"
"0.99","418"
"4.99","418"
"2.99","418"
"4.99","418"
"5.99","418"
"3.99","423"
"0.99","423"
"6.99","423"
"6.99","423"
"8.99","423"
"0.99","423"
"0.99","423"
"2.99","423"
"1.99","423"
"5.99","423"
"2.99","423"
"4.99","423"
"0.99","423"
"9.99","423"
"9.99","423"
"3.99","423"
"9.99","423"
"2.99","423"
"2.99","423"
"2.99","423"
"4.99","423"
"4.99","423"
"6.99","423"
"4.99","423"
"0.99","423"
"4.99","423"
"0.99","424"
"4.99","424"
"6.99","424"
"0.99","424"
"0.99","424"
"0.99","424"
"0.99","424"
"5.99","424"
"0.99","424"
"3.99","424"
"2.99","424"
"2.99","424"
"2.99","424"
"4.99","424"
"1.99","424"
"2.99","424"
"4.99","424"
"8.99","424"
"4.99","424"
"6.99","424"
"4.99","424"
"2.99","424"
"2.99","424"
"6.99","424"
"2.99","424"
"0.99","424"
"3.99","424"
"0.99","424"
"9.99","424"
"0.99","424"
"5.99","425"
"6.99","425"
"4.99","425"
"2.99","425"
"5.99","425"
"8.99","425"
"2.99","425"
"7.99","425"
"7.99","425"
"2.99","425"
"4.99","425"
"2.99","425"
"2.99","425"
"4.99","425"
"0.99","425"
"0.99","425"
"2.99","425"
"0.99","425"
"0.99","425"
"0.99","425"
"0.99","425"
"5.99","425"
"4.99","425"
"0.99","425"
"6.99","425"
"2.99","425"
"6.99","427"
"5.99","427"
"3.99","427"
"5.99","427"
"1.99","427"
"0.99","427"
"3.99","427"
"2.99","427"
"5.99","427"
"6.99","427"
"2.99","427"
"7.99","427"
"3.99","427"
"5.99","427"
"5.99","427"
"2.99","427"
"4.99","427"
"5.99","427"
"4.99","427"
"5.99","427"
"1.99","427"
"6.99","427"
"3.99","427"
"3.99","427"
"4.99","428"
"3.99","428"
"2.99","428"
"3.99","428"
