"cust_id","transaction_amount","pay_class"
"359","0.99","low"
"359","0.99","low"
"359","4.99","low"
"359","4.99","low"
"359","5.99","low"
"359","4.99","low"
"359","1.99","low"
"359","2.99","low"
"359","1.99","low"
"359","5.99","low"
"359","2.99","low"
"359","4.99","low"
"359","1.99","low"
"359","4.99","low"
"360","0.99","low"
"360","4.99","low"
"360","0.99","low"
"360","6.99","low"
"360","3.99","low"
"360","6.99","low"
"360","4.99","low"
"360","7.99","low"
"360","2.99","low"
"360","1.99","low"
"360","3.99","low"
"360","0.99","low"
"360","5.99","low"
"360","2.99","low"
"360","9.99","high"
"360","4.99","low"
"360","3.99","low"
"360","2.99","low"
"360","2.99","low"
"360","4.99","low"
"360","0.99","low"
"360","2.99","low"
"360","3.99","low"
"360","2.99","low"
"360","6.99","low"
"360","4.99","low"
"360","5.99","low"
"360","5.99","low"
"360","0.99","low"
"360","6.99","low"
"360","4.99","low"
"360","7.99","low"
"360","4.99","low"
"360","2.99","low"
"361","5.99","low"
"361","4.99","low"
"361","4.99","low"
"361","1.99","low"
"361","2.99","low"
"361","2.99","low"
"361","2.99","low"
"361","0.99","low"
"361","4.99","low"
"361","0.99","low"
"361","1.99","low"
"361","2.99","low"
"361","2.99","low"
"361","4.99","low"
"361","1.99","low"
"361","4.99","low"
"361","0.99","low"
"361","0.99","low"
"361","5.99","low"
"361","5.99","low"
"361","2.99","low"
"361","3.99","low"
"361","5.99","low"
"361","2.99","low"
"361","0.99","low"
"361","0.99","low"
"361","0.99","low"
"361","6.99","low"
"361","2.99","low"
"361","3.98","low"
"361","0.00","low"
"363","3.99","low"
"363","4.99","low"
"363","4.99","low"
"363","4.99","low"
"363","4.99","low"
"363","2.99","low"
"363","3.99","low"
"363","3.99","low"
"363","6.99","low"
"363","4.99","low"
"363","4.99","low"
"363","2.99","low"
"363","4.99","low"
"363","2.99","low"
"363","4.99","low"
"363","2.99","low"
"363","3.99","low"
"363","2.99","low"
"363","4.99","low"
"363","4.99","low"
"363","8.99","high"
"363","6.99","low"
"363","5.99","low"
"363","4.99","low"
"363","9.99","high"
"363","2.99","low"
"363","5.99","low"
"363","4.99","low"
"363","4.99","low"
"365","5.99","low"
"365","4.99","low"
"365","1.99","low"
"365","6.99","low"
"365","4.99","low"
"365","2.99","low"
"365","0.99","low"
"365","1.99","low"
"365","4.99","low"
"365","7.99","low"
"365","4.99","low"
"365","4.99","low"
"365","4.99","low"
"365","3.99","low"
"365","2.99","low"
"365","4.99","low"
"365","2.99","low"
"365","2.99","low"
"365","2.99","low"
"365","4.99","low"
"365","8.99","high"
"365","2.99","low"
"365","6.99","low"
"369","4.99","low"
"369","4.99","low"
"369","0.99","low"
"369","7.99","low"
"369","0.99","low"
"369","6.99","low"
"369","2.99","low"
"369","4.99","low"
"369","1.99","low"
"369","7.99","low"
"369","2.99","low"
"369","2.99","low"
"369","2.99","low"
"369","4.99","low"
"369","0.99","low"
"369","0.99","low"
"369","4.99","low"
"369","0.99","low"
"369","3.99","low"
"369","2.99","low"
"369","4.99","low"
"369","1.99","low"
"369","0.99","low"
"369","5.99","low"
"369","0.99","low"
"370","6.99","low"
"370","7.99","low"
"370","0.99","low"
"370","0.99","low"
"370","7.99","low"
"370","6.99","low"
"370","0.99","low"
"370","0.99","low"
"370","0.99","low"
"370","4.99","low"
"370","1.99","low"
"370","0.99","low"
"370","4.99","low"
"370","0.99","low"
"370","3.99","low"
"370","2.99","low"
"370","3.99","low"
"370","4.99","low"
"370","5.99","low"
"372","2.99","low"
"372","2.99","low"
"372","2.99","low"
"372","4.99","low"
"372","3.99","low"
"372","4.99","low"
"372","2.99","low"
"372","2.99","low"
"372","6.99","low"
"372","7.99","low"
"372","4.99","low"
"372","4.99","low"
"372","5.99","low"
"372","4.99","low"
"372","7.99","low"
"372","2.99","low"
"372","0.99","low"
"372","0.99","low"
"372","2.99","low"
"372","8.99","high"
"372","5.99","low"
"372","10.99","high"
"372","3.99","low"
"372","4.99","low"
"372","0.99","low"
"372","3.99","low"
"372","4.99","low"
"372","8.99","high"
"372","9.99","high"
"372","4.99","low"
"372","2.99","low"
"372","1.99","low"
"372","0.99","low"
"372","2.99","low"
"374","0.99","low"
"374","2.99","low"
"374","0.99","low"
"374","1.99","low"
"374","1.99","low"
"374","4.99","low"
"374","2.99","low"
"374","1.99","low"
"374","4.99","low"
"374","6.99","low"
"374","3.99","low"
"374","2.99","low"
"374","0.99","low"
"374","0.99","low"
"374","7.99","low"
"374","0.99","low"
"374","6.99","low"
"374","2.99","low"
"374","0.99","low"
"374","2.99","low"
"374","2.99","low"
"374","4.99","low"
"374","8.99","high"
"374","5.99","low"
"374","2.99","low"
"374","4.99","low"
"374","6.99","low"
"374","2.99","low"
"375","8.99","high"
"375","4.99","low"
"375","4.99","low"
"375","2.99","low"
"375","2.99","low"
"375","5.99","low"
"375","4.99","low"
"375","6.99","low"
"375","4.99","low"
"375","2.99","low"
"375","4.99","low"
"375","2.99","low"
"375","0.99","low"
"375","1.99","low"
"375","0.99","low"
"375","4.99","low"
"375","5.99","low"
"375","6.99","low"
"375","5.99","low"
"375","9.99","high"
"375","0.99","low"
"375","4.99","low"
"375","2.99","low"
"375","4.99","low"
"381","0.99","low"
"381","2.99","low"
"381","2.99","low"
"381","3.99","low"
"381","1.99","low"
"381","2.99","low"
"381","4.99","low"
"381","2.99","low"
"381","0.99","low"
"381","2.99","low"
"381","0.99","low"
"381","0.99","low"
"381","2.99","low"
"381","4.99","low"
"381","2.99","low"
"381","2.99","low"
"381","2.99","low"
"381","0.99","low"
"381","0.99","low"
"381","4.99","low"
"381","2.99","low"
"381","4.99","low"
"381","0.99","low"
"381","0.99","low"
"381","2.99","low"
"381","2.99","low"
"381","4.99","low"
"381","2.99","low"
"381","8.99","high"
"381","0.99","low"
"381","0.99","low"
"381","2.99","low"
"381","4.99","low"
"381","4.99","low"
"381","4.99","low"
"382","2.99","low"
"382","2.99","low"
"382","0.99","low"
"382","4.99","low"
"382","1.99","low"
"382","2.99","low"
"382","4.99","low"
"382","3.99","low"
"382","4.99","low"
"382","4.99","low"
"382","0.99","low"
"382","0.99","low"
"382","0.99","low"
"382","9.99","high"
"382","4.99","low"
"382","6.99","low"
"382","0.99","low"
"382","3.99","low"
"382","0.99","low"
"382","0.99","low"
"382","4.99","low"
"382","4.99","low"
"382","5.99","low"
"382","7.99","low"
"384","4.99","low"
"384","2.99","low"
"384","0.99","low"
"384","2.99","low"
"384","0.99","low"
"384","0.99","low"
"384","7.99","low"
"384","5.99","low"
"384","3.99","low"
"384","9.99","high"
"384","4.99","low"
"384","0.99","low"
"384","0.99","low"
"384","4.99","low"
"384","4.99","low"
"384","2.99","low"
"384","0.99","low"
"384","0.99","low"
"384","1.99","low"
"384","5.99","low"
"384","2.99","low"
"384","2.99","low"
"384","0.99","low"
"384","5.99","low"
"384","4.99","low"
"387","4.99","low"
"387","7.99","low"
"387","4.99","low"
"387","3.99","low"
"387","0.99","low"
"387","0.99","low"
"387","0.99","low"
"387","0.99","low"
"387","5.99","low"
"387","4.99","low"
"387","4.99","low"
"387","6.99","low"
"387","5.99","low"
"387","0.99","low"
"387","2.99","low"
"387","0.99","low"
"387","4.99","low"
"387","2.99","low"
"387","4.99","low"
"387","6.99","low"
"387","2.99","low"
"387","5.99","low"
"387","0.99","low"
"387","4.99","low"
"387","5.99","low"
"387","0.99","low"
"388","4.99","low"
"388","4.99","low"
"388","6.99","low"
"388","0.99","low"
"388","5.99","low"
"388","4.99","low"
"388","7.99","low"
"388","5.99","low"
"388","2.99","low"
"388","2.99","low"
"388","2.99","low"
"388","5.99","low"
"388","3.99","low"
"388","0.99","low"
"388","2.99","low"
"388","2.99","low"
"388","0.99","low"
"388","2.99","low"
"388","0.99","low"
"388","0.99","low"
"388","2.99","low"
"388","6.99","low"
"388","4.99","low"
"388","2.99","low"
"388","2.99","low"
"388","4.99","low"
"388","10.99","high"
"388","5.99","low"
"388","5.99","low"
"388","0.99","low"
"392","6.99","low"
"392","2.99","low"
"392","2.99","low"
"392","4.99","low"
"392","2.99","low"
"392","0.99","low"
"392","2.99","low"
"392","2.99","low"
"392","1.99","low"
"392","0.99","low"
"392","9.99","high"
"392","0.99","low"
"392","4.99","low"
"392","0.99","low"
"392","2.99","low"
"392","6.99","low"
"392","6.99","low"
"392","0.99","low"
"392","4.99","low"
"392","7.99","low"
"392","5.99","low"
"392","0.99","low"
"392","5.99","low"
"394","3.99","low"
"394","2.99","low"
"394","4.99","low"
"394","0.99","low"
"394","6.99","low"
"394","2.99","low"
"394","6.99","low"
"394","4.99","low"
"394","4.99","low"
"394","4.99","low"
"394","3.99","low"
"394","0.99","low"
"394","0.99","low"
"394","4.99","low"
"394","0.99","low"
"394","0.99","low"
"394","4.99","low"
"394","4.99","low"
"394","9.99","high"
"394","0.99","low"
"394","0.99","low"
"394","4.99","low"
"395","0.99","low"
"395","0.99","low"
"395","0.99","low"
"395","4.99","low"
"395","0.99","low"
"395","6.99","low"
"395","0.99","low"
"395","5.99","low"
"395","4.99","low"
"395","0.99","low"
"395","0.99","low"
"395","2.99","low"
"395","7.99","low"
"395","0.99","low"
"395","5.99","low"
"395","0.99","low"
"395","2.99","low"
"395","0.99","low"
"395","4.99","low"
"400","3.99","low"
"400","6.99","low"
"400","1.99","low"
"400","5.99","low"
"400","0.99","low"
"400","3.99","low"
"400","6.99","low"
"400","6.99","low"
"400","2.99","low"
"400","6.99","low"
"400","5.99","low"
"400","5.99","low"
"400","2.99","low"
"400","2.99","low"
"400","5.99","low"
"400","5.99","low"
"400","4.99","low"
"400","2.99","low"
"400","2.99","low"
"400","0.99","low"
"400","6.99","low"
"400","2.99","low"
"400","5.99","low"
"400","2.99","low"
"400","2.99","low"
"400","2.99","low"
"400","4.99","low"
"400","4.99","low"
"401","4.99","low"
"401","4.99","low"
"401","1.99","low"
"401","0.99","low"
"401","7.99","low"
"401","0.99","low"
"401","0.99","low"
"401","4.99","low"
"401","2.99","low"
"401","2.99","low"
"401","8.99","high"
"401","4.99","low"
"401","0.99","low"
"401","2.99","low"
"401","4.99","low"
"401","4.99","low"
"401","2.99","low"
"401","4.99","low"
"401","0.99","low"
"401","1.99","low"
"401","0.99","low"
"401","0.99","low"
"404","5.99","low"
"404","2.99","low"
"404","4.99","low"
"404","4.99","low"
"404","2.99","low"
"404","2.99","low"
"404","2.99","low"
"404","8.99","high"
"404","4.99","low"
"404","4.99","low"
"404","3.99","low"
"404","1.99","low"
"404","0.99","low"
"404","4.99","low"
"404","5.99","low"
"404","3.99","low"
"404","4.99","low"
"404","4.99","low"
"404","2.99","low"
"404","2.99","low"
"404","5.99","low"
"404","8.99","high"
"404","5.99","low"
"404","4.99","low"
"404","0.99","low"
"404","5.99","low"
"404","4.99","low"
"404","4.99","low"
"404","0.99","low"
"404","10.99","high"
"409","6.99","low"
"409","5.99","low"
"409","8.99","high"
"409","5.99","low"
"409","4.99","low"
"409","3.99","low"
"409","5.99","low"
"409","0.99","low"
"409","2.99","low"
"409","7.99","low"
"409","4.99","low"
"409","2.99","low"
"409","2.99","low"
"409","0.99","low"
"409","4.99","low"
"409","5.99","low"
"409","1.99","low"
"409","0.99","low"
"409","0.99","low"
"409","8.99","high"
"409","6.99","low"
"409","1.99","low"
"409","4.99","low"
"410","2.99","low"
"410","2.99","low"
"410","4.99","low"
"410","5.99","low"
"410","0.99","low"
"410","4.99","low"
"410","0.99","low"
"410","0.99","low"
"410","3.99","low"
"410","4.99","low"
"410","5.99","low"
"410","2.99","low"
"410","4.99","low"
"410","5.99","low"
"410","4.99","low"
"410","5.99","low"
"410","4.99","low"
"410","3.99","low"
"410","0.99","low"
"410","2.99","low"
"410","4.99","low"
"410","2.99","low"
"410","0.99","low"
"410","10.99","high"
"410","6.99","low"
"410","6.99","low"
"410","8.99","high"
"410","4.99","low"
"410","2.99","low"
"410","6.99","low"
"410","3.99","low"
"410","4.99","low"
"410","4.99","low"
"410","2.99","low"
"410","2.99","low"
"410","3.99","low"
"410","4.99","low"
"410","2.99","low"
"412","0.99","low"
"412","4.99","low"
"412","0.99","low"
"412","3.99","low"
"412","2.99","low"
"412","0.99","low"
"412","0.99","low"
"412","0.99","low"
"412","8.99","high"
"412","8.99","high"
"412","0.99","low"
"412","4.99","low"
"412","2.99","low"
"412","5.99","low"
"412","4.99","low"
"412","3.99","low"
"412","6.99","low"
"412","4.99","low"
"412","4.99","low"
"412","8.99","high"
"412","0.99","low"
"413","4.99","low"
"413","4.99","low"
"413","5.99","low"
"413","4.99","low"
"413","4.99","low"
"413","0.99","low"
"413","7.99","low"
"413","4.99","low"
"413","0.99","low"
"413","0.99","low"
"413","2.99","low"
"413","2.99","low"
"413","0.99","low"
"413","0.99","low"
"413","2.99","low"
"413","3.99","low"
"413","2.99","low"
"413","4.99","low"
"413","4.99","low"
"413","2.99","low"
"413","2.99","low"
"416","0.99","low"
"416","3.99","low"
"416","2.99","low"
"416","2.99","low"
"416","4.99","low"
"416","0.99","low"
"416","2.99","low"
"416","0.99","low"
"416","3.99","low"
"416","2.99","low"
"416","2.99","low"
"416","7.99","low"
"416","0.99","low"
"416","2.99","low"
"416","5.99","low"
"416","2.99","low"
"416","2.99","low"
"416","2.99","low"
"416","3.99","low"
"416","2.99","low"
"416","6.99","low"
"416","6.99","low"
"416","5.99","low"
"416","6.99","low"
"416","8.99","high"
"416","4.99","low"
"416","4.99","low"
"416","1.99","low"
"416","4.99","low"
"416","2.99","low"
"416","0.99","low"
"418","2.99","low"
"418","2.99","low"
"418","2.99","low"
"418","0.99","low"
"418","7.99","low"
"418","2.99","low"
"418","0.99","low"
"418","4.99","low"
"418","4.99","low"
"418","5.99","low"
"418","0.99","low"
"418","10.99","high"
"418","4.99","low"
"418","5.99","low"
"418","0.99","low"
"418","2.99","low"
"418","2.99","low"
"418","3.99","low"
"418","1.99","low"
"418","4.99","low"
"418","2.99","low"
"418","0.99","low"
"418","0.99","low"
"418","2.99","low"
"418","0.99","low"
"418","0.99","low"
"418","4.99","low"
"418","2.99","low"
"418","4.99","low"
"418","5.99","low"
"423","3.99","low"
"423","0.99","low"
"423","6.99","low"
"423","6.99","low"
"423","8.99","high"
"423","0.99","low"
"423","0.99","low"
"423","2.99","low"
"423","1.99","low"
"423","5.99","low"
"423","2.99","low"
"423","4.99","low"
"423","0.99","low"
"423","9.99","high"
"423","9.99","high"
"423","3.99","low"
"423","9.99","high"
"423","2.99","low"
"423","2.99","low"
"423","2.99","low"
"423","4.99","low"
"423","4.99","low"
"423","6.99","low"
"423","4.99","low"
"423","0.99","low"
"423","4.99","low"
"424","0.99","low"
"424","4.99","low"
"424","6.99","low"
"424","0.99","low"
"424","0.99","low"
"424","0.99","low"
"424","0.99","low"
"424","5.99","low"
"424","0.99","low"
"424","3.99","low"
"424","2.99","low"
"424","2.99","low"
"424","2.99","low"
"424","4.99","low"
"424","1.99","low"
"424","2.99","low"
"424","4.99","low"
"424","8.99","high"
"424","4.99","low"
"424","6.99","low"
"424","4.99","low"
"424","2.99","low"
"424","2.99","low"
"424","6.99","low"
"424","2.99","low"
"424","0.99","low"
"424","3.99","low"
"424","0.99","low"
"424","9.99","high"
"424","0.99","low"
"425","5.99","low"
"425","6.99","low"
"425","4.99","low"
"425","2.99","low"
"425","5.99","low"
"425","8.99","high"
"425","2.99","low"
"425","7.99","low"
"425","7.99","low"
"425","2.99","low"
"425","4.99","low"
"425","2.99","low"
"425","2.99","low"
"425","4.99","low"
"425","0.99","low"
"425","0.99","low"
"425","2.99","low"
"425","0.99","low"
"425","0.99","low"
"425","0.99","low"
"425","0.99","low"
"425","5.99","low"
"425","4.99","low"
"425","0.99","low"
"425","6.99","low"
"425","2.99","low"
"427","6.99","low"
"427","5.99","low"
"427","3.99","low"
"427","5.99","low"
"427","1.99","low"
"427","0.99","low"
"427","3.99","low"
"427","2.99","low"
"427","5.99","low"
"427","6.99","low"
"427","2.99","low"
"427","7.99","low"
"427","3.99","low"
"427","5.99","low"
"427","5.99","low"
"427","2.99","low"
"427","4.99","low"
"427","5.99","low"
"427","4.99","low"
"427","5.99","low"
"427","1.99","low"
"427","6.99","low"
"427","3.99","low"
"427","3.99","low"
"428","4.99","low"
"428","3.99","low"
"428","2.99","low"
"428","3.99","low"
"428","2.99","low"
"428","0.99","low"
"428","2.99","low"
"428","5.99","low"
"428","0.99","low"
"428","4.99","low"
"428","5.99","low"
"428","6.99","low"
"428","2.99","low"
"428","4.99","low"
"428","4.99","low"
"428","5.99","low"
"428","2.99","low"
"428","4.99","low"
"428","2.99","low"
"428","0.99","low"
"429","5.99","low"
"429","2.99","low"
"429","7.99","low"
"429","4.99","low"
"429","4.99","low"
"429","5.99","low"
"429","2.99","low"
"429","7.99","low"
"429","2.99","low"
"429","4.99","low"
"429","7.99","low"
"429","6.99","low"
"429","6.99","low"
"429","4.99","low"
"429","1.99","low"
"429","2.99","low"
"429","7.99","low"
"429","0.99","low"
"429","2.99","low"
"429","4.99","low"
"429","4.99","low"
"431","2.99","low"
"431","2.99","low"
"431","4.99","low"
"431","3.99","low"
"431","4.99","low"
"431","2.99","low"
"431","6.99","low"
"431","8.99","high"
"431","3.99","low"
"431","2.99","low"
"431","0.99","low"
"431","4.99","low"
"431","4.99","low"
"431","0.99","low"
"431","4.99","low"
"431","6.99","low"
"431","2.99","low"
"431","6.99","low"
"431","1.99","low"
"431","4.99","low"
"431","2.99","low"
"431","2.99","low"
"431","2.99","low"
"435","7.99","low"
"435","4.99","low"
"435","0.99","low"
"435","0.99","low"
"435","0.99","low"
"435","8.99","high"
"435","4.99","low"
"435","4.99","low"
"435","2.99","low"
"435","5.99","low"
"435","4.99","low"
"435","0.99","low"
"435","3.99","low"
"435","4.99","low"
"435","6.99","low"
"435","2.99","low"
"435","3.99","low"
"435","0.99","low"
"435","0.99","low"
"435","4.99","low"
"435","0.99","low"
"435","4.99","low"
"435","1.99","low"
"435","0.99","low"
"435","2.99","low"
"437","2.99","low"
"437","4.99","low"
"437","5.99","low"
"437","5.99","low"
"437","2.99","low"
"437","2.99","low"
"437","4.99","low"
"437","4.99","low"
"437","4.99","low"
"437","1.99","low"
"437","2.99","low"
"437","6.99","low"
"437","2.99","low"
"437","2.99","low"
"437","2.99","low"
"437","8.99","high"
"437","0.99","low"
"437","3.99","low"
"437","8.99","high"
"437","7.99","low"
"437","2.99","low"
"437","1.99","low"
"437","1.99","low"
"439","2.99","low"
"439","0.99","low"
"439","9.99","high"
"439","4.99","low"
"439","0.99","low"
"439","4.99","low"
"439","2.99","low"
"439","2.99","low"
"439","6.99","low"
"439","5.99","low"
"439","2.99","low"
"439","4.99","low"
"439","5.99","low"
"439","2.99","low"
"439","2.99","low"
"439","2.99","low"
"439","2.99","low"
"439","2.99","low"
"439","2.99","low"
"439","0.99","low"
"439","6.99","low"
"439","1.99","low"
"439","2.99","low"
"439","6.99","low"
"439","5.99","low"
"439","2.99","low"
"439","2.99","low"
"439","5.99","low"
"439","3.99","low"
"439","4.99","low"
"439","5.99","low"
"439","9.99","high"
"439","4.99","low"
"439","4.99","low"
"439","1.99","low"
"439","0.99","low"
"443","4.99","low"
"443","2.99","low"
"443","5.99","low"
"443","5.99","low"
"443","4.99","low"
"443","2.99","low"
"443","2.99","low"
"443","8.99","high"
"443","9.99","high"
"443","1.99","low"
"443","4.99","low"
"443","5.99","low"
"443","0.99","low"
"443","4.99","low"
"443","4.99","low"
"443","4.99","low"
"443","2.99","low"
"443","2.99","low"
"443","6.99","low"
"443","0.99","low"
"443","4.99","low"
"443","0.99","low"
"444","8.99","high"
"444","0.99","low"
"444","0.99","low"
"444","3.99","low"
"444","1.99","low"
"444","4.99","low"
"444","7.99","low"
"444","5.99","low"
"444","4.99","low"
"444","0.99","low"
"444","6.99","low"
"444","2.99","low"
"444","2.99","low"
"444","2.99","low"
"444","3.99","low"
"444","1.99","low"
"444","4.99","low"
"444","4.99","low"
"444","0.99","low"
"444","6.99","low"
"444","4.99","low"
"444","6.99","low"
"444","2.99","low"
"444","2.99","low"
"444","0.99","low"
"444","2.99","low"
"444","0.99","low"
"444","4.99","low"
"444","0.99","low"
"444","4.99","low"
"446","0.99","low"
"446","0.99","low"
"446","4.99","low"
"446","4.99","low"
"446","3.99","low"
"446","6.99","low"
"446","0.99","low"
"446","2.99","low"
"446","0.99","low"
"446","4.99","low"
"446","4.99","low"
"446","2.99","low"
"446","0.99","low"
"446","4.99","low"
"446","0.99","low"
"446","6.99","low"
"446","5.99","low"
"446","0.99","low"
"446","4.99","low"
"446","6.99","low"
"446","4.99","low"
"446","4.99","low"
"446","0.99","low"
"446","9.99","high"
"446","3.99","low"
"446","0.99","low"
"446","3.99","low"
"446","0.99","low"
"446","8.99","high"
"446","1.99","low"
"446","0.99","low"
"449","4.99","low"
"449","5.99","low"
"449","7.99","low"
"449","4.99","low"
"449","0.99","low"
"449","2.99","low"
"449","0.99","low"
"449","8.99","high"
"449","3.99","low"
"449","2.99","low"
"449","6.99","low"
"449","3.99","low"
"449","2.99","low"
"449","5.99","low"
"449","2.99","low"
"449","4.99","low"
"449","6.99","low"
"449","6.99","low"
"449","4.99","low"
"449","7.99","low"
"454","7.99","low"
"454","4.99","low"
"454","7.99","low"
"454","1.99","low"
"454","4.99","low"
"454","5.99","low"
"454","5.99","low"
"454","2.99","low"
"454","9.99","high"
"454","2.99","low"
"454","4.99","low"
"454","7.99","low"
"454","4.99","low"
"454","4.99","low"
"454","2.99","low"
"454","4.99","low"
"454","0.99","low"
"454","2.99","low"
"454","0.99","low"
"454","0.99","low"
"454","9.99","high"
"454","3.99","low"
"454","0.99","low"
"454","0.99","low"
"454","8.99","high"
"454","2.99","low"
"454","8.99","high"
"454","6.99","low"
"454","0.99","low"
"454","2.99","low"
"454","4.99","low"
"454","3.99","low"
"454","1.99","low"
"455","0.99","low"
"455","0.99","low"
"455","1.99","low"
"455","1.99","low"
"455","2.99","low"
"455","0.99","low"
"455","2.99","low"
"455","8.99","high"
"455","2.99","low"
"455","6.99","low"
"455","4.99","low"
"455","4.99","low"
"455","4.99","low"
"455","5.99","low"
"455","2.99","low"
"455","0.99","low"
"455","4.99","low"
"455","2.99","low"
"455","4.99","low"
"455","2.99","low"
"455","4.99","low"
"455","2.99","low"
"455","4.99","low"
"455","1.99","low"
"456","4.99","low"
"456","2.99","low"
"456","0.99","low"
"456","5.99","low"
"456","6.99","low"
"456","4.99","low"
"456","0.99","low"
"456","2.99","low"
"456","7.99","low"
"456","2.99","low"
"456","3.99","low"
"456","0.99","low"
"456","0.99","low"
"456","2.99","low"
"456","4.99","low"
"456","5.99","low"
"456","2.99","low"
"456","4.99","low"
"456","8.99","high"
"456","4.99","low"
"456","4.99","low"
"456","2.99","low"
"456","1.99","low"
"456","3.99","low"
"456","2.99","low"
"457","7.99","low"
"457","4.99","low"
"457","0.99","low"
"457","0.99","low"
"457","7.99","low"
"457","4.99","low"
"457","3.99","low"
"457","0.99","low"
"457","2.99","low"
"457","2.99","low"
"457","5.99","low"
"457","0.99","low"
"457","7.99","low"
"457","1.99","low"
"457","4.99","low"
"457","2.99","low"
"457","2.99","low"
"457","6.99","low"
"457","4.99","low"
"457","4.99","low"
"457","0.99","low"
"457","2.99","low"
"457","0.99","low"
"457","10.99","high"
"457","6.99","low"
"457","3.99","low"
"457","3.98","low"
"457","0.00","low"
"462","2.99","low"
"462","3.99","low"
"462","5.99","low"
"462","9.99","high"
"462","4.99","low"
"462","4.99","low"
"462","3.99","low"
"462","4.99","low"
"462","0.99","low"
"462","7.99","low"
"462","6.99","low"
"462","8.99","high"
"462","6.99","low"
"462","8.99","high"
"462","4.99","low"
"462","2.99","low"
"462","2.99","low"
"462","0.99","low"
"462","3.99","low"
"462","2.99","low"
"462","0.99","low"
"462","2.99","low"
"462","6.99","low"
"462","2.99","low"
"462","4.99","low"
"462","0.99","low"
"462","8.99","high"
"462","8.99","high"
"462","4.99","low"
"462","7.99","low"
"462","2.99","low"
"462","2.99","low"
"462","0.99","low"
"463","1.99","low"
"463","2.99","low"
"463","4.99","low"
"463","2.99","low"
"463","4.99","low"
"463","2.99","low"
"463","2.99","low"
"463","0.99","low"
"463","0.99","low"
"463","6.99","low"
"463","0.99","low"
"463","0.99","low"
"463","2.99","low"
"463","7.99","low"
"463","2.99","low"
"463","3.99","low"
"463","0.99","low"
"463","2.99","low"
"463","7.99","low"
"463","6.99","low"
"463","2.99","low"
"463","4.99","low"
"463","0.99","low"
"463","2.99","low"
"463","7.99","low"
"467","4.99","low"
"467","8.99","high"
"467","4.99","low"
"467","9.99","high"
"467","6.99","low"
"467","0.99","low"
"467","4.99","low"
"467","4.99","low"
"467","4.99","low"
"467","6.99","low"
"467","2.99","low"
"467","5.99","low"
"467","2.99","low"
"467","7.99","low"
"467","6.99","low"
"467","2.99","low"
"467","8.99","high"
"467","4.99","low"
"467","0.99","low"
"467","2.99","low"
"467","4.99","low"
"467","2.99","low"
"467","9.99","high"
"467","2.99","low"
"467","2.99","low"
"467","0.99","low"
"467","3.99","low"
"467","0.99","low"
"467","2.99","low"
"469","0.99","low"
"469","7.99","low"
"469","4.99","low"
"469","1.99","low"
"469","2.99","low"
"469","0.99","low"
"469","9.99","high"
"469","4.99","low"
"469","10.99","high"
"469","3.99","low"
"469","0.99","low"
"469","0.99","low"
"469","3.99","low"
"469","6.99","low"
"469","0.99","low"
"469","4.99","low"
"469","4.99","low"
"469","3.99","low"
"469","6.99","low"
"469","6.99","low"
"469","4.99","low"
"469","4.99","low"
"469","0.99","low"
"469","2.99","low"
"469","4.99","low"
"469","4.99","low"
"469","4.99","low"
"469","2.99","low"
"469","2.99","low"
"469","0.99","low"
"469","0.99","low"
"469","4.99","low"
"469","6.99","low"
"469","4.99","low"
"469","2.99","low"
"469","7.99","low"
"469","2.99","low"
"469","4.99","low"
"469","9.99","high"
"469","2.99","low"
"473","4.99","low"
"473","2.99","low"
"473","3.99","low"
"473","0.99","low"
"473","2.99","low"
"473","4.99","low"
"473","4.99","low"
"473","0.99","low"
"473","4.99","low"
"473","4.99","low"
"473","0.99","low"
"473","5.99","low"
"473","2.99","low"
"473","4.99","low"
"473","4.99","low"
"473","2.99","low"
"473","1.99","low"
"473","7.99","low"
"473","4.99","low"
"473","8.99","high"
"473","2.99","low"
"473","2.99","low"
"473","4.99","low"
"473","0.99","low"
"473","7.99","low"
"473","0.99","low"
"473","4.99","low"
"473","0.99","low"
"473","0.99","low"
"473","4.99","low"
"473","4.99","low"
"473","4.99","low"
"473","2.99","low"
"473","4.99","low"
"474","7.99","low"
"474","8.99","high"
"474","7.99","low"
"474","4.99","low"
"474","1.99","low"
"474","2.99","low"
"474","0.99","low"
"474","0.99","low"
"474","2.99","low"
"474","4.99","low"
"474","0.99","low"
"474","7.99","low"
"474","2.99","low"
"474","5.99","low"
"474","0.99","low"
"474","2.99","low"
"474","2.99","low"
"474","2.99","low"
"474","4.99","low"
"474","0.99","low"
"474","2.99","low"
"474","4.99","low"
"474","0.99","low"
"474","4.99","low"
"474","6.99","low"
"474","0.99","low"
"475","4.99","low"
"475","0.99","low"
"475","5.99","low"
"475","6.99","low"
"475","4.99","low"
"475","0.99","low"
"475","0.99","low"
"475","9.99","high"
"475","2.99","low"
"475","4.99","low"
"475","7.99","low"
"475","1.99","low"
"475","5.99","low"
"475","7.99","low"
"475","2.99","low"
"475","2.99","low"
"475","3.99","low"
"475","0.99","low"
"475","3.99","low"
"475","5.99","low"
"475","4.99","low"
"475","2.99","low"
"475","1.99","low"
"475","4.99","low"
"483","6.99","low"
"483","4.99","low"
"483","0.99","low"
"483","8.99","high"
"483","4.99","low"
"483","4.99","low"
"483","4.99","low"
"483","9.99","high"
"483","0.99","low"
"483","4.99","low"
"483","4.99","low"
